,Unnamed: 0,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,is_recid,is_violent_recid
3885,3885,0,2,0,0,0,1,5,0,0,0,0,0,0
1557,1557,0,1,0,0,1,0,5,0,0,0,0,1,0
2446,2446,0,2,1,0,0,0,1,0,0,0,0,0,0
2384,2384,0,1,1,0,0,0,1,0,0,0,0,0,0
3966,3966,0,2,0,4,1,0,5,0,0,0,0,0,0
3327,3327,0,2,1,1,0,0,1,0,0,0,0,0,0
25,25,0,1,0,0,1,0,3,0,0,0,0,1,1
4195,4195,0,1,0,0,0,0,2,0,0,0,0,0,0
3199,3199,0,1,0,0,0,0,8,0,0,0,0,1,0
4652,4652,0,1,0,0,0,0,2,0,0,0,0,0,0
1,1,0,1,0,0,0,0,3,0,0,0,0,1,1
4210,4210,0,0,1,0,0,0,9,0,0,0,0,1,0
1869,1869,0,2,1,5,0,1,1,0,0,0,0,1,1
3611,3611,0,2,0,0,2,0,9,0,0,0,0,0,0
293,293,0,3,1,5,0,0,1,0,0,0,0,0,0
5891,5891,1,1,0,1,0,1,1,0,0,0,0,0,0
4400,4400,0,1,1,0,0,0,7,0,0,0,0,1,0
857,857,1,2,2,0,0,1,2,0,0,0,0,0,0
858,858,0,1,0,0,0,1,6,0,0,0,0,1,0
3590,3590,0,1,0,0,0,0,3,0,0,0,0,0,0
3888,3888,0,2,1,0,0,0,4,0,0,0,0,0,0
1527,1527,0,2,0,0,0,1,6,0,0,0,0,0,0
216,216,0,1,0,0,0,0,9,0,0,0,0,0,0
6422,6422,0,1,3,1,0,1,1,0,0,0,0,0,0
637,637,0,1,0,0,0,0,5,0,0,0,0,0,0
5468,5468,1,2,1,0,0,1,2,0,0,0,0,1,0
5535,5535,0,1,0,0,1,1,7,0,0,0,0,1,1
105,105,0,2,1,1,0,0,2,0,0,0,0,1,0
6532,6532,0,1,2,0,2,0,6,0,0,0,0,1,0
2954,2954,0,2,0,0,0,1,3,0,0,0,0,1,0
1613,1613,1,2,1,1,0,0,6,0,0,0,0,1,0
2142,2142,0,2,1,1,0,1,1,0,0,0,0,0,0
5274,5274,1,1,1,0,0,0,8,0,0,0,0,1,0
4950,4950,0,2,1,0,0,1,1,0,0,0,0,0,0
751,751,0,1,3,0,0,0,1,0,0,0,0,0,0
1478,1478,0,1,0,0,0,1,4,0,0,0,0,1,0
6113,6113,0,3,1,5,0,0,1,0,0,0,0,0,0
2238,2238,0,1,2,4,0,0,1,0,0,0,0,0,0
1411,1411,0,1,3,1,0,0,3,0,0,0,0,0,0
6748,6748,0,2,1,0,0,0,1,0,0,0,0,0,0
1932,1932,1,2,0,0,0,0,2,0,0,0,0,1,0
1023,1023,0,2,1,1,0,1,1,0,0,0,0,0,0
640,640,0,1,1,1,0,0,5,0,0,0,0,0,0
5866,5866,0,2,0,0,1,0,3,0,0,0,0,1,0
4382,4382,0,1,1,0,0,0,7,0,0,0,0,0,0
1324,1324,0,1,0,0,0,0,3,0,0,0,0,1,0
4746,4746,0,1,0,0,0,0,2,0,0,0,0,0,0
91,91,0,1,0,0,0,0,2,0,0,0,0,0,0
1674,1674,1,2,1,0,1,0,7,0,0,0,0,1,0
333,333,0,2,0,0,0,0,3,0,0,0,0,0,0
803,803,0,1,0,0,0,1,4,0,0,0,0,0,0
3278,3278,0,1,0,0,0,0,9,0,0,0,0,1,1
349,349,0,1,0,0,0,0,10,0,0,0,0,1,0
6653,6653,1,1,1,0,0,1,5,0,0,0,0,1,0
4027,4027,0,1,2,5,0,1,1,0,0,0,0,0,0
1116,1116,0,0,2,0,0,0,10,0,0,0,0,1,0
528,528,0,1,0,0,0,0,3,0,0,0,0,1,0
696,696,0,1,1,0,0,0,4,0,0,0,0,1,0
1520,1520,0,1,0,1,0,0,1,0,0,0,0,0,0
3243,3243,0,1,0,0,0,1,4,0,0,0,0,0,0
2593,2593,0,2,1,0,0,0,1,0,0,0,0,0,0
2488,2488,1,2,1,0,0,0,1,0,0,0,0,1,0
5432,5432,0,1,0,0,0,0,3,0,0,0,0,0,0
6037,6037,1,1,0,0,1,1,9,0,0,0,0,1,1
2672,2672,0,1,1,0,0,1,2,0,0,0,0,0,0
3380,3380,1,1,0,0,0,0,10,0,0,0,0,1,1
3291,3291,0,2,1,1,0,1,1,0,0,0,0,1,1
2493,2493,1,1,1,0,0,0,3,0,0,0,0,0,0
484,484,1,1,0,0,1,1,2,0,0,0,0,0,0
2783,2783,0,1,1,0,0,0,9,0,0,0,0,0,0
3570,3570,1,1,2,5,0,0,1,0,0,0,0,0,0
4296,4296,0,1,2,0,0,0,1,0,0,0,0,0,0
4159,4159,1,1,0,0,0,1,4,0,0,0,0,0,0
4550,4550,0,3,1,0,0,1,1,0,0,0,0,0,0
656,656,1,1,0,0,0,0,2,0,0,0,0,0,0
6114,6114,0,1,0,0,0,0,3,0,0,0,0,1,0
124,124,1,1,0,0,0,1,2,0,0,0,0,0,0
5081,5081,1,1,1,0,0,0,2,0,0,0,0,1,0
1683,1683,0,1,1,0,0,0,4,0,0,0,0,1,1
3845,3845,0,1,0,0,1,1,4,0,0,0,0,1,1
4604,4604,0,1,2,6,0,0,5,0,0,0,0,0,0
1835,1835,0,1,1,0,0,0,4,0,0,0,0,1,0
2821,2821,0,1,0,0,0,0,8,0,0,0,0,0,0
489,489,0,1,3,0,0,1,1,0,0,0,0,0,0
436,436,0,1,0,0,0,0,5,0,0,0,0,1,0
6493,6493,1,2,1,0,0,1,1,0,0,0,0,0,0
2307,2307,1,2,1,0,1,0,7,0,0,0,0,1,1
6304,6304,0,1,1,0,0,0,4,0,0,0,0,0,0
1816,1816,0,1,0,0,1,0,8,0,0,0,0,1,0
6738,6738,0,1,0,0,0,1,6,0,0,0,0,1,1
2433,2433,0,3,0,5,2,1,5,0,0,0,0,0,0
3385,3385,0,2,1,0,1,0,4,0,0,0,0,1,0
4953,4953,0,1,3,1,0,0,1,0,0,0,0,0,0
6081,6081,0,1,1,0,0,0,6,0,0,0,0,1,0
2882,2882,0,2,0,0,1,0,2,0,0,0,0,1,0
3398,3398,0,2,1,1,1,1,1,0,0,0,0,1,0
2491,2491,0,2,0,0,0,0,7,0,0,0,0,1,0
1401,1401,0,1,0,0,0,0,8,0,0,0,0,0,0
3183,3183,0,1,0,0,0,0,9,0,0,0,0,1,0
5922,5922,0,1,1,0,0,1,2,0,0,0,0,0,0
401,401,0,1,1,0,0,0,5,0,0,0,0,1,0
4665,4665,0,1,0,0,0,0,5,0,0,0,0,1,0
4288,4288,0,1,0,1,0,0,3,0,0,0,0,0,0
471,471,0,1,1,6,0,1,4,0,0,0,0,1,1
6203,6203,0,1,1,0,0,1,5,0,0,0,0,1,0
4737,4737,0,2,1,1,1,0,3,0,0,0,0,0,0
1678,1678,0,1,1,1,0,0,5,0,0,0,0,0,0
1309,1309,0,1,0,0,0,0,4,0,0,0,0,1,0
5969,5969,0,0,0,0,0,0,8,0,0,0,0,1,0
212,212,1,2,0,0,0,1,6,0,0,0,0,0,0
2152,2152,0,2,0,1,0,0,2,0,0,0,0,0,0
6714,6714,0,1,1,0,0,0,10,0,0,0,0,1,0
3831,3831,0,1,0,6,0,1,1,0,0,0,0,1,0
4179,4179,1,1,0,0,0,1,6,0,0,0,0,1,0
2594,2594,0,2,0,2,1,1,6,0,0,0,0,1,0
1847,1847,0,1,0,1,0,0,2,0,0,0,0,0,0
6184,6184,0,1,1,0,0,0,5,0,0,0,0,1,0
5857,5857,0,1,0,0,0,1,4,0,0,0,0,0,0
1610,1610,0,2,0,0,1,0,9,0,0,0,0,1,0
4331,4331,1,1,1,1,0,0,4,0,0,0,0,0,0
3071,3071,0,1,0,0,2,0,9,0,0,0,0,1,0
2853,2853,0,1,0,0,0,0,2,0,0,0,0,0,0
376,376,0,1,0,0,1,0,8,0,0,0,0,1,0
876,876,0,2,0,0,0,0,1,0,0,0,0,1,0
5742,5742,0,2,0,1,1,0,2,0,0,0,0,1,0
4004,4004,0,2,1,5,0,1,1,1,0,0,0,0,0
2965,2965,0,1,0,0,0,0,5,0,0,0,0,1,0
6553,6553,0,1,0,0,1,0,7,0,0,0,0,1,0
5280,5280,0,1,0,0,2,1,9,0,0,0,0,1,0
6551,6551,1,1,2,0,0,0,4,0,0,0,0,0,0
2447,2447,0,1,0,0,1,0,8,0,0,0,0,1,0
2405,2405,1,2,0,0,0,0,3,0,0,0,0,0,0
6013,6013,0,1,0,1,0,0,5,0,0,0,0,0,0
6855,6855,1,2,1,0,0,0,2,0,0,0,0,0,0
6656,6656,0,2,1,0,0,1,1,0,0,0,0,1,0
6068,6068,0,2,3,0,0,0,2,0,0,0,0,0,0
4246,4246,1,1,1,0,0,1,3,0,0,0,0,0,0
441,441,0,1,0,0,1,0,9,0,0,0,0,1,1
4709,4709,0,1,0,1,0,1,8,0,0,0,0,1,0
3832,3832,0,2,0,0,0,1,6,0,0,0,0,1,0
2150,2150,0,1,0,5,0,1,2,0,0,0,0,1,1
2510,2510,0,2,0,0,0,0,5,0,0,0,0,1,0
5202,5202,0,2,0,0,1,1,9,0,0,0,0,1,1
787,787,0,1,0,0,0,1,6,0,0,0,0,1,0
1611,1611,0,1,1,0,0,1,2,0,0,0,0,0,0
5902,5902,1,2,0,0,0,1,1,0,0,0,0,0,0
2970,2970,0,0,1,0,0,0,2,0,0,0,0,1,0
864,864,1,1,1,0,0,1,4,0,0,0,0,0,0
5609,5609,0,1,0,0,2,1,4,0,0,0,0,1,0
5690,5690,0,0,0,0,0,1,4,0,0,0,0,1,1
3826,3826,0,1,0,0,0,0,6,0,0,0,0,0,0
6221,6221,0,1,0,4,1,0,10,0,0,0,0,1,0
4536,4536,0,1,0,0,0,1,6,0,0,0,0,1,0
426,426,1,2,0,0,0,0,2,0,0,0,0,0,0
5205,5205,0,1,0,0,0,1,5,0,0,0,0,0,0
6360,6360,0,1,0,0,0,0,2,0,0,0,0,1,0
5265,5265,0,1,0,0,0,0,6,0,0,0,0,0,0
734,734,0,1,0,0,0,0,6,0,0,0,0,1,0
1953,1953,0,2,3,0,0,0,8,0,0,0,0,1,0
1731,1731,0,1,1,0,0,0,7,0,0,0,0,1,0
2104,2104,1,1,0,0,0,0,4,0,0,0,0,1,0
2140,2140,1,1,0,0,0,0,2,0,0,0,0,0,0
1361,1361,0,1,0,0,2,0,9,0,0,0,0,1,0
4372,4372,1,1,0,0,0,0,3,0,0,0,0,0,0
2772,2772,0,2,1,5,0,1,1,0,0,0,0,1,0
6308,6308,0,1,0,0,0,1,2,0,0,0,0,0,0
4617,4617,0,1,0,0,1,0,9,0,0,0,0,1,1
5797,5797,0,1,0,0,0,0,8,0,0,0,0,0,0
2466,2466,0,2,0,0,0,0,5,0,0,0,0,1,0
3982,3982,0,1,0,0,0,1,7,0,0,0,0,1,0
1791,1791,0,1,3,0,0,0,5,0,0,0,0,0,0
2350,2350,0,2,1,1,0,0,2,0,0,0,0,0,0
4756,4756,0,1,0,0,0,1,10,0,0,0,0,1,0
5651,5651,0,1,0,1,0,0,1,0,0,0,0,0,0
2626,2626,0,2,1,0,0,0,1,0,0,0,0,0,0
4539,4539,0,1,1,2,0,1,5,0,0,0,0,0,0
872,872,0,1,0,0,0,1,2,0,0,0,0,0,0
5342,5342,0,1,0,0,0,0,2,0,0,0,0,0,0
5727,5727,0,1,0,0,0,0,4,0,0,0,0,0,0
3526,3526,1,2,1,5,0,1,1,0,0,0,0,0,0
5726,5726,0,1,0,0,0,0,9,0,0,0,0,0,0
1107,1107,0,0,2,0,0,0,3,0,0,0,0,1,0
6198,6198,0,1,0,0,0,1,2,0,0,0,0,0,0
1280,1280,0,1,0,0,0,0,5,0,0,0,0,1,0
3584,3584,0,1,0,5,2,0,5,0,0,0,0,0,0
3346,3346,1,1,1,0,0,0,10,0,0,0,0,1,0
3788,3788,0,2,1,1,0,0,3,0,0,0,0,0,0
1075,1075,0,2,0,0,1,0,6,0,0,0,0,1,1
2886,2886,0,2,1,0,0,1,1,0,0,0,0,0,0
3550,3550,0,1,3,5,0,1,1,0,0,0,0,0,0
4158,4158,0,1,0,0,0,1,8,0,0,0,0,1,1
1071,1071,0,1,0,0,1,1,9,0,0,0,0,1,0
4325,4325,0,2,0,1,0,1,5,0,0,0,0,1,1
3253,3253,0,2,0,4,0,0,1,0,0,0,0,0,0
6085,6085,0,1,0,0,1,0,5,0,0,0,0,1,0
867,867,0,1,2,0,0,0,2,0,0,0,0,0,0
957,957,0,1,0,0,0,0,4,2,0,0,0,0,0
3730,3730,1,1,2,0,0,0,2,0,0,0,0,0,0
6177,6177,0,1,0,0,1,1,4,0,0,0,0,1,0
5831,5831,0,1,0,0,1,0,6,0,0,0,0,1,0
5875,5875,0,2,3,0,1,0,1,0,0,0,0,1,0
6307,6307,0,2,1,0,0,0,3,0,0,0,0,1,0
6873,6873,0,1,0,0,0,0,5,0,0,0,0,0,0
4441,4441,0,2,1,0,0,1,3,0,0,0,0,1,0
722,722,0,1,0,0,0,0,7,0,0,0,0,1,0
5635,5635,0,3,1,5,0,1,1,0,0,0,0,0,0
2492,2492,0,2,1,1,0,1,1,0,0,0,0,0,0
1944,1944,0,1,0,0,1,1,10,0,0,0,0,1,0
2551,2551,0,1,1,0,0,0,4,0,0,0,0,1,0
3911,3911,0,2,0,0,0,0,5,0,0,0,0,0,0
5290,5290,0,1,0,0,0,0,3,0,0,0,0,0,0
940,940,0,2,2,0,0,0,1,0,0,0,0,0,0
841,841,0,1,0,0,0,0,3,0,0,0,0,0,0
6010,6010,1,1,2,0,1,1,5,0,0,0,0,1,1
6487,6487,0,0,3,0,0,0,10,0,0,0,0,1,0
2586,2586,0,1,2,0,0,0,2,0,0,0,0,0,0
894,894,0,1,1,0,0,0,5,0,0,0,0,0,0
1895,1895,0,2,1,1,0,1,1,0,0,0,0,0,0
1044,1044,1,1,1,0,0,0,10,0,0,0,0,1,0
5462,5462,0,1,1,5,0,0,1,0,0,0,0,1,1
294,294,0,1,0,0,0,1,8,0,0,0,0,1,0
2317,2317,0,1,0,0,0,1,9,3,0,0,0,1,1
559,559,0,1,0,0,1,0,10,0,0,0,0,1,0
886,886,0,2,2,2,0,1,1,0,0,0,0,0,0
551,551,0,2,1,0,0,0,1,0,0,0,0,1,0
2199,2199,0,1,0,0,0,0,2,0,0,0,0,0,0
6509,6509,1,2,1,1,0,1,1,0,0,0,0,0,0
3451,3451,0,2,0,0,0,1,1,0,0,0,0,0,0
317,317,1,1,0,0,0,0,7,0,0,0,0,0,0
6583,6583,0,1,0,0,2,0,7,0,0,0,0,1,1
2950,2950,0,1,0,0,0,0,4,0,0,0,0,1,0
1323,1323,0,1,0,0,2,1,7,0,0,0,0,1,0
2462,2462,0,1,0,0,0,0,3,0,0,0,0,1,0
2280,2280,0,2,1,5,0,0,1,0,0,0,0,0,0
4680,4680,0,1,1,0,0,0,3,0,0,0,0,0,0
2790,2790,0,1,0,1,0,0,9,0,0,0,0,1,0
1187,1187,0,1,0,0,0,0,10,0,0,0,0,1,1
2310,2310,1,1,0,0,0,0,2,0,0,0,0,0,0
1157,1157,0,1,0,0,0,0,4,0,0,0,0,0,0
3711,3711,0,1,1,0,0,0,2,0,0,0,0,0,0
711,711,0,1,0,0,0,0,10,0,0,0,0,1,0
6684,6684,0,1,2,4,0,1,2,0,0,0,0,1,1
6391,6391,0,1,0,0,1,0,8,0,0,0,0,1,0
1485,1485,0,1,0,0,0,1,4,0,0,0,0,1,0
3314,3314,1,1,0,0,1,1,8,0,0,0,0,1,0
6488,6488,0,1,2,4,0,0,1,0,0,0,0,0,0
5871,5871,1,1,1,0,0,0,9,0,0,0,0,1,1
1704,1704,0,1,0,1,0,0,2,0,0,0,0,1,0
6804,6804,0,2,1,1,0,0,1,0,0,0,0,0,0
3190,3190,0,1,0,0,0,0,3,0,0,0,0,0,0
4524,4524,0,1,0,1,0,1,3,0,0,0,0,0,0
3973,3973,1,1,0,0,0,0,2,0,0,0,0,0,0
1917,1917,0,1,1,1,0,1,3,0,0,0,0,1,1
2627,2627,0,1,1,0,2,0,10,0,0,0,0,1,0
523,523,1,2,2,1,0,0,1,1,0,0,0,0,0
6126,6126,0,1,0,0,0,0,2,0,0,0,0,1,0
2015,2015,1,1,2,1,0,1,3,0,0,0,0,1,0
2636,2636,1,1,0,0,0,1,6,0,0,0,0,1,1
6601,6601,0,1,0,0,0,1,4,0,0,0,0,1,1
6192,6192,0,1,0,0,1,0,6,0,0,0,0,0,0
456,456,0,1,1,0,0,0,2,0,0,0,0,0,0
5777,5777,0,2,1,1,0,0,1,0,0,0,0,1,1
3045,3045,0,1,3,0,0,1,8,0,0,0,0,1,1
4037,4037,0,1,0,0,1,0,2,0,0,0,0,1,0
187,187,0,1,3,0,0,1,3,0,0,0,0,1,0
5463,5463,0,1,0,0,0,0,2,0,0,0,0,0,0
3913,3913,0,1,3,1,0,1,1,0,0,0,0,0,0
544,544,0,2,1,0,0,1,1,0,0,0,0,0,0
5134,5134,0,1,1,0,0,1,2,0,0,0,0,1,1
3953,3953,0,0,1,0,0,0,6,0,0,0,0,1,0
3560,3560,1,2,1,1,0,1,1,0,0,0,0,0,0
2180,2180,0,1,1,0,0,0,3,0,0,0,0,0,0
6869,6869,0,1,0,0,0,0,2,0,0,0,0,0,0
6405,6405,0,1,0,0,0,0,9,0,0,0,0,0,0
3858,3858,0,1,0,5,0,1,3,0,0,0,0,0,0
3422,3422,0,1,0,0,0,0,4,0,0,0,0,1,0
2099,2099,1,1,1,0,0,0,3,0,0,0,0,0,0
6728,6728,0,3,0,0,0,0,1,0,0,0,0,0,0
4073,4073,0,1,1,1,0,0,2,0,0,0,0,0,0
3805,3805,0,1,0,0,1,0,8,0,0,0,0,1,0
6618,6618,1,2,1,2,0,1,1,0,0,0,0,0,0
4069,4069,0,1,1,0,0,0,2,0,0,0,0,0,0
3882,3882,1,2,1,1,0,0,2,0,0,0,0,1,1
4639,4639,0,1,0,0,0,0,9,0,0,0,0,1,1
6514,6514,0,2,0,0,4,0,8,0,0,0,0,1,1
4375,4375,0,2,0,0,0,0,3,0,0,0,0,1,0
833,833,0,1,1,0,0,0,2,0,0,0,0,0,0
3930,3930,1,2,1,0,0,1,1,0,0,0,0,1,0
6494,6494,0,2,1,0,0,0,1,0,0,0,0,0,0
4531,4531,1,1,0,0,0,0,7,0,0,0,0,0,0
491,491,1,1,0,0,0,0,4,0,0,0,0,0,0
6710,6710,0,2,0,0,3,0,10,0,0,0,0,1,1
386,386,0,3,1,1,0,0,1,0,0,0,0,0,0
4188,4188,0,1,0,0,0,0,4,0,0,0,0,0,0
3746,3746,0,2,1,0,0,1,1,0,0,0,0,1,0
5793,5793,0,2,1,1,0,1,1,0,0,0,0,0,0
2241,2241,0,2,0,0,0,0,1,0,0,0,0,0,0
2189,2189,0,2,0,0,0,1,2,0,0,0,0,0,0
4849,4849,0,2,0,0,0,1,2,0,0,0,0,1,0
730,730,0,2,1,5,2,0,2,0,0,0,0,1,0
3095,3095,0,2,0,0,1,0,9,0,0,0,0,1,0
4688,4688,0,1,1,2,0,0,10,0,0,0,0,0,0
5733,5733,0,1,1,0,0,0,8,0,0,0,0,0,0
2641,2641,0,1,1,0,0,0,4,0,0,0,0,0,0
1749,1749,0,1,0,0,0,1,8,0,0,0,0,1,0
2352,2352,0,1,1,0,1,0,9,0,0,0,0,0,0
3470,3470,0,1,1,0,0,0,8,0,0,0,0,1,0
2912,2912,0,1,1,0,0,1,6,0,0,0,0,0,0
2658,2658,0,2,0,0,1,0,9,0,0,0,0,1,0
2986,2986,0,1,2,0,0,1,2,0,0,0,0,1,0
326,326,0,1,0,0,0,0,1,0,0,0,0,0,0
5640,5640,0,1,0,0,0,0,4,0,0,0,0,1,0
2128,2128,1,1,0,0,1,1,8,0,0,0,0,1,0
4301,4301,0,2,0,0,2,0,8,0,0,0,0,1,0
5055,5055,0,1,1,1,0,0,7,0,0,0,0,1,0
643,643,1,1,0,0,0,1,1,0,0,0,0,0,0
6087,6087,0,1,1,0,0,1,2,0,0,0,0,0,0
3978,3978,0,1,1,0,0,0,3,0,0,0,0,0,0
2394,2394,0,1,0,0,0,1,1,0,0,0,0,0,0
2211,2211,0,1,0,0,0,0,7,0,0,0,0,1,1
1600,1600,0,3,0,0,0,1,1,0,0,0,0,0,0
295,295,0,1,1,0,0,0,3,0,0,0,0,0,0
276,276,0,2,1,0,0,0,4,0,0,0,0,0,0
3401,3401,0,1,3,0,0,1,8,0,0,0,0,1,0
4242,4242,0,2,3,4,0,1,1,0,0,0,0,0,0
1200,1200,1,2,1,0,0,0,2,0,0,0,0,0,0
1739,1739,0,1,0,0,0,0,2,0,0,0,0,0,0
5229,5229,1,1,1,0,0,1,4,0,0,0,0,1,0
31,31,0,2,1,0,0,0,1,0,0,0,0,0,0
4996,4996,0,1,1,0,1,0,7,0,0,1,0,0,0
3567,3567,0,2,1,0,0,1,5,0,0,0,0,1,0
4227,4227,0,1,0,0,0,0,7,0,0,0,0,0,0
2874,2874,0,1,1,0,0,1,7,0,0,0,0,1,0
1783,1783,0,2,3,1,0,0,1,0,0,0,0,1,0
2524,2524,0,1,0,0,0,0,1,0,0,0,0,0,0
4475,4475,0,2,1,0,0,0,1,3,0,0,0,0,0
6599,6599,1,1,0,0,0,0,3,0,0,0,0,0,0
6715,6715,0,1,1,0,0,0,4,0,0,0,0,0,0
490,490,0,1,0,0,0,1,3,0,0,0,0,0,0
3733,3733,0,2,2,2,0,1,1,0,0,0,0,0,0
1072,1072,0,1,1,0,0,1,2,0,0,0,0,1,0
4062,4062,0,1,3,0,0,0,1,0,0,0,0,0,0
2738,2738,0,1,0,0,0,0,8,0,0,0,0,1,0
761,761,0,1,1,0,0,0,5,0,0,0,0,1,1
6456,6456,0,2,0,1,0,0,1,0,0,0,0,1,0
3722,3722,0,1,0,1,0,1,2,0,0,0,0,1,1
4362,4362,0,2,0,0,0,1,6,0,0,0,0,0,0
1817,1817,0,1,0,0,1,0,7,0,0,0,0,1,0
6,6,0,2,1,0,1,0,6,0,0,0,0,1,0
6170,6170,0,2,1,5,0,0,2,0,0,0,0,0,0
5564,5564,0,1,0,0,0,0,1,0,0,0,0,0,0
1627,1627,0,1,0,0,0,1,6,0,0,0,0,1,0
6182,6182,0,2,0,0,0,1,6,0,0,0,0,1,1
1086,1086,1,2,1,0,0,1,7,1,0,0,0,0,0
674,674,1,2,1,0,1,0,3,0,0,0,0,1,0
3321,3321,0,1,1,0,0,1,1,0,0,0,0,1,0
4389,4389,1,2,1,4,0,1,2,0,0,0,0,0,0
4798,4798,0,2,3,2,0,0,1,0,0,0,0,0,0
4034,4034,0,1,1,0,0,1,6,0,0,0,0,1,1
6475,6475,0,2,0,0,0,0,1,0,0,0,0,0,0
4939,4939,0,1,1,0,2,0,2,0,0,0,0,1,0
363,363,1,1,0,0,0,0,4,0,0,0,0,0,0
6156,6156,1,2,0,1,0,0,2,0,0,0,0,0,0
836,836,1,1,0,0,0,1,2,0,0,0,0,0,0
5663,5663,0,1,1,0,1,0,4,0,0,0,0,1,0
2555,2555,1,2,1,3,0,1,1,0,0,0,0,0,0
443,443,0,3,1,5,0,0,1,0,0,0,0,0,0
3610,3610,0,1,2,0,0,0,2,0,0,0,0,0,0
2902,2902,0,2,1,0,0,1,1,0,0,0,0,1,1
428,428,0,1,1,4,0,1,1,0,0,0,0,0,0
3760,3760,0,2,1,5,0,1,2,0,0,0,0,0,0
924,924,1,1,0,0,0,1,7,0,0,0,0,0,0
4222,4222,1,1,2,0,0,1,4,0,0,0,0,0,0
5760,5760,0,1,2,0,0,0,6,0,0,0,0,1,0
6662,6662,0,1,0,0,0,1,3,9,0,0,0,1,0
3383,3383,1,1,3,2,0,0,1,0,0,0,0,0,0
6795,6795,0,1,0,0,0,0,7,0,0,0,0,1,0
3508,3508,0,1,0,0,1,0,5,0,0,0,0,0,0
2234,2234,0,1,0,0,0,0,7,0,0,0,0,1,0
3382,3382,0,2,0,1,0,1,5,1,0,0,0,0,0
3340,3340,0,2,1,4,0,1,5,0,0,0,0,0,0
2740,2740,0,2,1,0,0,1,1,0,0,0,0,0,0
200,200,1,1,0,0,0,0,9,0,0,0,0,0,0
5974,5974,0,2,0,0,2,0,8,0,0,0,0,1,1
4522,4522,1,2,1,1,0,1,1,0,0,0,0,0,0
272,272,0,1,1,0,0,0,1,0,0,0,0,0,0
3834,3834,0,1,0,0,0,0,6,0,0,0,0,1,0
260,260,0,1,1,0,0,0,5,0,0,0,0,0,0
4504,4504,0,2,0,0,0,1,7,0,0,0,0,1,1
2161,2161,0,1,1,0,0,0,1,0,0,0,0,0,0
418,418,0,1,1,0,0,1,1,0,0,0,0,0,0
2355,2355,0,1,0,1,1,0,5,0,0,0,0,0,0
103,103,0,1,0,4,0,0,5,0,0,0,0,1,0
1372,1372,0,2,1,0,0,0,1,0,0,0,0,0,0
4349,4349,0,0,1,0,0,1,4,0,0,0,0,0,0
3092,3092,0,0,0,0,0,0,8,0,0,0,0,1,1
860,860,0,1,0,0,0,1,3,0,0,0,0,1,0
4035,4035,0,2,0,0,1,1,5,0,0,0,0,1,0
1450,1450,0,1,2,0,0,1,3,0,0,0,0,1,0
596,596,0,1,0,0,0,1,1,0,0,0,0,0,0
3955,3955,0,1,1,0,1,0,6,0,0,0,0,1,1
1856,1856,0,2,1,0,0,0,1,0,0,0,0,1,0
1559,1559,0,1,1,0,0,0,5,0,0,0,0,0,0
698,698,1,1,0,0,0,0,10,0,0,0,0,1,0
561,561,0,1,3,0,0,0,2,0,0,0,0,0,0
3548,3548,0,0,1,0,0,0,8,0,1,0,0,1,0
5618,5618,0,1,1,0,0,1,4,0,0,0,0,1,0
5184,5184,1,1,1,0,0,0,3,2,0,0,0,0,0
5724,5724,1,2,1,0,0,0,9,0,0,0,0,0,0
541,541,0,1,0,0,0,1,4,0,0,0,0,1,0
2777,2777,0,1,0,0,0,0,10,0,0,0,0,1,0
1830,1830,0,1,0,0,0,0,5,0,0,0,0,0,0
925,925,0,1,0,0,0,1,1,0,0,0,0,0,0
800,800,0,1,0,0,0,1,2,0,0,0,0,0,0
1752,1752,0,1,0,0,0,1,3,0,0,0,0,0,0
340,340,0,3,1,0,0,1,1,0,0,0,0,0,0
3546,3546,0,1,0,0,0,0,7,0,0,0,0,0,0
6515,6515,0,1,2,1,0,1,1,0,0,0,0,0,0
2752,2752,0,1,0,0,0,1,9,0,0,0,0,1,0
5425,5425,0,1,0,0,2,0,8,0,0,0,0,1,0
1920,1920,0,1,0,0,0,0,4,0,0,0,0,0,0
4651,4651,0,1,0,1,0,0,1,0,0,0,0,0,0
1432,1432,0,1,1,0,0,0,1,0,0,0,0,0,0
3995,3995,0,1,0,0,0,0,2,0,0,0,0,1,0
1901,1901,0,1,0,0,0,1,5,0,0,0,0,0,0
1887,1887,0,1,3,0,0,0,4,0,0,0,0,0,0
5841,5841,0,2,0,0,0,1,6,0,0,0,0,1,0
4338,4338,0,1,0,0,0,0,5,0,0,0,0,0,0
511,511,0,1,0,0,0,0,7,0,0,0,0,0,0
2720,2720,0,2,2,0,2,0,10,0,0,0,0,1,1
4202,4202,1,1,0,1,0,1,5,0,0,0,0,0,0
773,773,0,1,2,0,1,0,7,0,0,0,0,0,0
2885,2885,0,0,0,0,0,0,10,0,0,0,0,1,0
1039,1039,0,1,1,0,0,1,8,0,0,0,0,0,0
1576,1576,0,1,2,0,0,0,8,1,0,0,0,0,0
3100,3100,0,2,1,0,0,0,4,0,0,0,0,0,0
3601,3601,0,1,1,0,0,1,4,0,0,0,0,0,0
5192,5192,0,1,0,0,1,0,10,0,0,0,0,1,0
1445,1445,0,1,0,0,0,0,5,0,0,0,0,1,0
