,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
420,0,2,124751,11,9,4,0,3,4,0,0,0,0,38,0
421,1,2,113364,15,10,2,6,0,4,1,0,0,0,10,0
422,1,5,196900,11,9,2,7,5,4,0,0,0,0,38,0
423,1,2,168170,11,9,2,2,0,4,1,0,0,0,32,0
424,1,2,205338,9,13,2,11,0,4,1,0,0,1,38,0
425,1,4,98806,5,4,2,2,0,4,1,0,0,0,38,0
426,1,5,226452,11,9,2,7,0,4,1,0,0,0,38,0
427,1,5,479179,1,7,4,10,3,4,1,0,0,0,38,0
428,1,0,471990,12,14,2,3,0,2,1,0,0,0,38,1
429,1,2,44728,11,9,2,6,0,4,1,0,0,0,38,0
430,1,2,33117,8,11,2,7,0,4,1,0,0,0,38,0
431,0,2,264876,11,9,4,5,3,4,1,0,0,0,38,0
432,0,2,193122,11,9,0,11,2,4,1,0,0,1,38,0
433,1,0,149347,12,14,4,9,1,4,1,0,0,0,30,1
434,0,2,129172,15,10,4,7,1,4,1,1,0,0,38,0
435,2,4,151255,15,10,6,4,1,4,0,0,0,1,38,0
436,1,2,98886,5,4,2,7,0,4,1,1,0,0,25,0
437,0,2,238673,15,10,4,6,1,4,1,0,0,0,38,0
438,1,2,137991,15,10,1,11,5,4,0,0,0,0,38,0
439,2,2,85942,15,10,0,11,1,4,0,0,0,0,38,0
440,1,2,85783,9,13,2,0,5,4,0,0,0,0,38,0
441,1,2,174789,9,13,0,5,3,4,1,0,0,0,38,0
442,0,2,457162,15,10,4,11,3,2,1,0,0,0,38,0
443,1,2,176026,9,13,0,3,1,4,1,1,0,1,38,1
444,2,2,88594,11,9,0,3,1,4,0,0,0,0,38,0
445,1,2,311101,11,9,0,2,1,4,1,0,0,0,38,0
446,0,2,273989,11,9,4,13,3,4,1,0,0,0,38,0
447,0,2,370242,7,12,4,7,1,4,1,0,0,0,38,0
448,0,2,194630,9,13,4,9,1,4,1,0,0,0,38,0
449,0,2,313817,15,10,2,2,0,4,1,0,0,0,38,0
450,1,2,195843,8,11,4,6,3,4,1,0,0,0,38,0
451,0,2,203160,9,13,4,5,1,4,1,0,0,0,38,0
452,1,2,175856,1,7,2,11,0,4,1,0,0,1,38,0
453,1,2,75435,11,9,2,5,0,0,1,0,0,0,38,0
454,1,5,291676,6,5,2,2,0,2,1,0,0,0,38,0
455,2,2,192869,15,10,2,3,0,4,1,0,0,0,38,0
456,0,2,124464,15,10,4,6,3,4,1,0,0,0,38,0
457,1,2,98776,11,9,4,3,1,4,1,0,0,1,38,0
458,1,2,107960,4,3,4,6,2,1,1,0,0,0,24,0
459,2,5,312286,14,15,0,9,1,4,0,0,0,0,38,0
460,1,4,48520,15,10,2,2,0,4,1,0,0,0,38,1
461,1,2,224541,6,5,2,2,0,4,1,1,0,1,25,0
462,1,1,237713,15,10,2,12,0,4,1,0,0,0,38,0
463,1,2,309990,9,13,0,0,4,4,0,0,0,0,38,0
464,1,4,37019,11,9,2,2,0,4,1,0,0,1,38,0
465,0,2,170183,11,9,4,0,3,4,0,0,0,0,38,0
466,2,2,142988,15,10,2,3,0,4,1,1,0,0,38,1
467,0,0,163205,8,11,4,0,3,4,0,0,0,0,38,0
468,1,4,455379,11,9,2,13,0,4,1,0,0,1,38,1
469,0,2,104423,11,9,4,6,3,4,1,0,0,0,38,0
470,2,2,104936,0,6,6,7,4,4,0,0,0,0,38,0
471,0,2,542610,11,9,4,13,2,2,1,0,0,0,38,0
472,0,2,208117,15,10,4,7,3,4,0,0,0,0,38,0
473,1,2,105141,15,10,0,0,3,4,1,0,0,0,38,0
474,1,2,213339,11,9,5,12,1,4,0,0,0,0,38,0
475,1,2,177989,10,16,2,9,0,4,1,0,1,1,38,0
476,2,5,107732,3,2,2,4,0,3,1,0,0,0,3,0
477,1,2,312403,9,13,4,3,1,4,0,0,0,0,38,0
478,0,1,176992,11,9,2,13,0,4,1,0,0,1,38,1
479,1,4,84294,9,13,2,4,0,4,1,0,0,1,38,0
480,0,2,143062,15,10,4,4,3,4,1,0,0,0,38,0
481,2,1,139671,15,10,2,3,0,4,1,0,0,1,38,0
482,1,2,116814,11,9,6,0,1,0,0,0,0,0,38,0
483,1,2,37778,9,13,2,3,0,4,1,0,0,0,38,0
484,1,3,240900,1,7,2,3,0,4,1,0,0,0,38,0
485,2,2,202652,9,13,4,3,1,4,0,0,0,0,38,0
486,1,2,52187,9,13,2,11,0,4,1,1,0,1,38,1
487,0,2,349751,9,13,4,3,1,2,1,1,0,1,38,0
488,0,1,238384,9,13,4,9,3,4,0,0,0,0,38,0
489,2,2,209844,15,10,0,0,2,4,0,0,0,0,38,0
490,2,2,333301,0,6,2,7,0,2,1,0,0,0,38,0
491,0,3,214974,11,9,2,2,0,4,1,0,0,1,38,0
492,0,2,113453,12,14,2,9,5,4,0,0,0,0,38,0
493,2,2,162238,11,9,6,13,1,4,1,0,0,0,38,0
494,1,2,98779,15,10,2,2,0,4,1,1,0,0,38,1
495,2,2,165001,11,9,2,13,0,4,1,0,0,1,38,1
496,0,2,78528,1,7,4,7,3,4,1,0,0,0,38,0
497,2,2,353881,5,4,2,13,0,4,1,0,0,1,38,0
498,1,2,251396,9,13,2,9,0,4,1,0,0,1,38,1
499,1,2,178100,9,13,0,3,1,4,0,0,0,0,38,1
500,0,2,416165,15,10,4,0,3,4,0,0,0,0,38,0
501,1,2,177536,9,13,2,3,0,4,1,0,0,0,8,1
502,1,2,203717,9,13,2,4,0,4,1,0,0,1,38,0
503,1,2,107231,9,13,2,9,0,4,1,0,0,0,38,0
504,1,2,106448,8,11,2,7,0,4,1,0,0,0,38,0
505,0,2,196816,8,11,2,2,2,4,1,0,0,1,38,0
506,1,4,191342,11,9,2,2,0,1,1,0,0,1,29,1
507,0,2,170194,1,7,4,11,3,4,1,0,0,0,38,0
508,0,2,113587,0,6,0,6,3,4,1,0,0,0,38,0
509,1,3,72425,9,13,2,2,0,4,1,0,0,1,38,0
510,2,2,217480,15,10,5,0,1,2,1,1,0,0,38,1
511,2,2,120914,15,10,2,2,0,4,1,0,0,0,38,0
512,1,5,33945,9,13,2,4,0,4,1,0,0,0,38,1
513,1,4,199753,9,13,2,7,0,4,1,0,0,1,38,0
514,2,2,144284,9,13,2,9,0,4,1,0,0,0,38,1
515,2,2,53833,9,13,2,11,0,4,1,0,0,1,38,0
516,0,2,151158,15,10,4,9,1,4,0,0,0,0,38,0
517,1,2,125577,11,9,5,0,4,2,0,0,0,0,38,0
518,1,2,242323,15,10,4,0,3,4,0,0,0,0,38,0
519,1,5,195181,12,14,2,9,0,4,1,0,0,0,38,1
520,0,2,341672,15,10,4,0,2,1,1,0,0,1,18,0
521,1,2,116369,11,9,4,2,1,4,1,0,0,0,38,0
522,2,2,113446,4,3,2,3,0,4,1,0,0,1,38,1
523,0,4,121285,9,13,4,11,1,4,0,0,0,0,38,0
524,2,4,25124,8,11,2,4,0,4,1,0,1,1,38,0
525,1,2,182274,11,9,5,7,3,4,0,0,0,0,38,0
526,0,2,103548,9,13,2,9,0,4,1,0,0,0,38,0
527,1,4,38434,12,14,4,11,1,4,0,0,0,0,38,0
528,2,4,317313,11,9,2,2,0,4,1,0,0,0,38,0
529,1,2,177543,11,9,5,0,4,4,0,0,0,0,38,0
530,2,2,139834,9,13,2,9,0,4,1,0,0,0,38,1
531,0,2,118478,15,10,2,0,5,4,0,1,0,1,38,1
532,0,4,147951,8,11,2,4,0,4,1,0,0,1,38,0
533,1,2,201734,11,9,2,2,0,4,1,0,0,0,38,0
534,1,2,198196,12,14,2,3,0,4,1,0,0,0,38,1
535,0,2,141876,8,11,2,11,0,4,1,1,0,0,38,1
536,0,2,325179,11,9,2,11,0,4,1,0,0,0,38,1
537,1,4,143774,9,13,2,9,5,4,0,0,0,0,10,1
538,0,2,152328,9,13,4,9,3,4,1,1,0,1,38,1
539,1,2,479600,15,10,4,7,4,2,0,0,0,0,38,0
540,1,2,180599,11,9,4,2,3,4,1,0,0,0,38,1
541,0,2,448026,15,10,4,10,3,4,1,1,0,0,38,0
542,1,2,300333,1,7,2,3,0,4,1,0,0,0,4,0
543,1,1,184105,9,13,2,0,0,4,1,1,0,0,38,0
544,0,2,202084,11,9,4,7,4,2,0,0,0,0,38,0
545,0,2,29515,11,9,0,3,3,4,1,0,0,0,38,0
546,1,2,247328,4,3,4,7,1,4,1,0,0,0,25,0
547,1,2,188246,15,10,2,5,0,4,1,0,0,0,38,1
548,1,1,105788,11,9,5,3,4,2,0,1,0,0,38,0
549,0,3,352640,15,10,4,0,3,4,0,0,0,0,38,0
550,1,2,132576,9,13,2,3,0,4,1,0,0,1,38,1
551,2,2,128829,11,9,0,7,1,4,0,0,0,0,38,0
552,1,2,93140,11,9,5,6,4,2,0,0,0,0,38,0
553,1,3,155965,15,10,2,11,0,4,1,0,0,1,38,0
554,2,3,335902,15,10,2,2,0,4,1,0,1,1,38,0
555,0,2,158522,15,10,4,6,3,1,1,0,0,0,38,0
556,2,2,174806,11,9,2,6,5,4,0,0,0,0,38,1
557,1,2,32207,11,9,4,13,1,4,1,0,0,0,38,0
558,1,2,43607,9,13,6,0,4,4,1,0,0,1,38,0
559,2,5,168224,9,13,2,3,0,4,1,0,0,0,38,0
560,0,2,311376,15,10,4,3,2,4,0,0,0,0,38,0
561,0,2,101562,11,9,4,0,1,4,0,0,0,0,38,0
562,1,1,267859,15,10,2,10,0,4,1,0,0,1,4,0
563,1,2,86143,8,11,4,2,3,1,1,0,0,0,38,0
564,1,1,217304,9,13,4,0,1,2,1,0,0,0,38,0
565,1,2,410034,11,9,2,2,0,4,1,0,0,1,38,0
566,0,2,293073,14,15,2,9,0,4,1,1,0,0,38,1
567,0,2,247425,15,10,4,11,1,2,1,0,0,0,13,0
568,2,2,128338,5,4,2,9,0,4,1,0,0,0,38,0
569,1,2,189344,11,9,2,6,0,4,1,0,0,0,25,0
570,0,2,366154,11,9,4,7,1,4,1,0,0,0,38,0
571,2,2,163051,2,8,2,6,0,4,1,0,1,0,38,0
572,1,2,437200,15,10,2,4,0,4,1,0,0,0,25,0
573,1,2,323798,9,13,2,3,0,4,1,1,0,1,38,1
574,1,2,182570,15,10,2,6,0,4,1,0,0,0,38,0
575,0,2,200318,7,12,4,11,1,4,0,0,0,0,38,0
576,1,2,48520,11,9,5,5,1,4,1,0,0,0,38,0
577,1,2,130007,15,10,0,2,4,4,1,0,0,0,38,0
578,1,2,166248,11,9,2,6,0,4,1,0,0,0,38,0
579,1,2,203554,9,13,2,3,0,4,1,0,1,1,38,1
580,1,3,291333,9,13,2,3,0,4,1,1,0,0,38,1
581,1,4,39140,11,9,2,4,0,4,1,0,0,1,38,0
582,1,2,266439,11,9,2,6,0,4,1,0,0,0,38,0
583,2,4,126840,15,10,0,6,1,4,1,0,0,0,38,0
584,2,2,166419,15,10,0,0,1,2,0,0,0,0,38,0
585,1,2,287129,9,13,0,9,1,2,1,0,0,0,38,0
586,0,2,206827,15,10,4,0,3,4,0,0,0,0,38,0
587,1,2,173888,11,9,3,0,1,4,1,0,0,1,38,0
588,1,5,253250,9,13,2,3,0,4,1,1,0,0,38,1
589,1,2,337239,11,9,2,6,0,4,1,0,0,0,25,0
590,2,0,201127,12,14,0,3,1,4,1,0,0,0,38,1
591,0,2,403107,4,3,4,5,2,4,1,0,0,0,25,0
592,2,0,223892,9,13,2,3,5,4,0,0,0,0,38,1
593,2,5,191318,12,14,2,3,0,4,1,1,0,0,38,1
594,1,2,394708,11,9,4,7,4,2,1,0,0,0,38,0
595,0,2,119474,11,9,4,11,3,4,0,1,0,0,38,0
596,0,2,419984,11,9,0,7,4,4,0,0,0,0,38,0
597,0,1,197897,11,9,4,0,3,2,0,0,0,0,8,0
598,1,2,286675,1,7,2,2,0,4,1,0,0,0,38,0
599,0,2,191986,0,6,4,11,4,4,0,0,0,0,38,0
600,1,4,90525,11,9,2,7,5,4,0,1,0,0,38,1
601,1,2,56150,11,9,2,11,0,4,1,0,0,0,38,0
602,2,1,248327,9,13,2,13,0,2,1,0,0,0,38,1
603,0,2,90860,15,10,4,11,3,1,0,0,0,0,38,0
604,1,0,104858,12,14,2,3,0,4,1,0,0,1,38,1
605,1,2,196707,11,9,0,2,1,4,1,0,0,1,38,0
606,1,2,29430,11,9,0,11,4,4,1,0,0,0,38,0
607,1,2,54038,15,10,2,0,5,4,0,0,1,0,38,1
608,2,2,281025,6,5,2,5,0,4,1,0,0,0,38,0
609,2,2,258832,11,9,4,7,2,1,1,0,0,0,29,0
610,0,2,131220,11,9,4,0,3,2,0,0,0,0,38,0
611,1,2,265097,11,9,2,6,0,4,1,0,0,0,38,0
612,1,2,185057,11,9,4,3,4,4,0,0,0,0,38,0
613,0,2,169557,11,9,0,6,1,4,1,1,0,0,38,0
614,1,3,333636,11,9,2,3,0,2,1,0,0,1,38,0
615,0,2,181652,15,10,4,0,3,4,0,0,0,0,38,0
616,1,2,34307,15,10,5,7,1,4,0,0,0,0,38,0
617,0,0,198813,9,13,4,0,4,2,0,0,1,0,38,0
618,2,1,240030,14,15,2,3,0,4,1,0,0,0,38,1
619,0,2,226089,0,6,4,6,4,4,0,0,0,0,38,0
620,0,2,190941,0,6,4,11,3,4,0,0,0,0,38,0
621,0,2,160261,15,10,4,3,3,1,1,1,0,1,8,0
622,1,2,208458,11,9,0,11,4,3,0,0,0,0,25,0
623,1,2,112761,11,9,0,5,1,4,0,0,0,0,38,0
624,1,1,67716,12,14,2,9,0,4,1,1,0,1,38,1
625,2,4,121076,10,16,0,11,1,4,1,0,0,0,38,0
626,1,4,182556,2,8,4,13,1,4,1,0,0,0,38,0
627,1,2,231348,11,9,2,2,0,4,1,0,0,0,38,0
628,1,2,55395,15,10,2,2,0,4,1,0,0,1,38,0
629,1,2,344073,11,9,2,13,0,4,1,1,0,0,38,0
630,1,0,318912,8,11,0,0,3,2,1,0,0,1,38,0
631,2,4,237546,15,10,2,3,0,4,1,0,0,1,38,1
632,2,2,305090,15,10,5,11,2,4,0,0,0,1,38,0
633,0,1,198478,15,10,2,10,0,4,1,0,0,0,38,0
634,0,2,321435,9,13,2,4,0,4,1,0,0,0,38,1
635,1,2,259716,11,9,0,6,4,4,0,0,0,0,25,0
636,1,2,191547,12,14,2,3,0,4,1,1,0,1,38,1
637,2,2,225927,6,5,2,2,0,4,1,1,0,0,38,0
638,0,2,256504,11,9,4,7,1,4,0,0,0,0,38,0
639,0,2,168526,11,9,0,11,4,4,0,0,0,0,38,0
640,1,2,44489,8,11,0,7,1,4,1,0,0,0,38,0
641,1,1,159449,15,10,2,10,0,4,1,0,0,1,38,1
642,2,2,387540,12,14,2,9,0,4,1,0,0,0,38,1
643,0,2,314819,15,10,4,2,1,4,1,1,0,0,38,0
644,1,2,34722,9,13,2,3,0,4,1,0,0,1,38,0
645,1,5,125831,9,13,4,9,3,4,1,1,0,1,38,1
646,1,4,264663,1,7,0,7,1,4,0,0,0,0,38,0
647,1,2,294121,8,11,0,0,1,4,0,0,0,0,38,0
648,1,2,83912,9,13,2,0,5,4,0,0,0,0,25,0
649,0,2,241626,11,9,0,0,1,4,1,0,0,0,38,0
650,1,5,137815,9,13,2,2,0,4,1,0,0,0,38,1
651,2,3,153891,8,11,2,3,0,4,1,1,0,0,38,0
652,0,2,83774,11,9,2,7,0,4,1,1,0,0,38,0
653,2,2,199067,9,13,0,3,1,4,1,0,0,1,38,1
654,1,3,57233,15,10,2,2,0,4,1,0,0,0,38,1
655,1,2,211517,2,8,0,7,1,4,1,0,0,0,38,0
656,1,3,132879,15,10,2,13,0,4,1,0,0,1,38,1
657,2,4,72776,5,4,4,4,1,4,1,1,0,0,38,0
658,1,2,54318,11,9,2,2,0,4,1,0,0,0,38,1
659,2,4,174564,12,14,2,9,0,4,1,0,0,1,38,1
660,1,2,179579,12,14,2,3,0,4,1,0,1,0,38,1
661,1,2,187618,9,13,4,9,3,4,1,0,1,0,38,0
662,1,2,186819,9,13,2,12,0,4,1,0,0,0,38,0
663,1,4,60087,15,10,3,3,1,4,0,0,0,1,38,0
664,1,4,28987,6,5,2,2,0,0,1,0,0,1,38,0
665,2,2,187355,15,10,0,11,4,4,0,0,0,0,38,0
666,0,3,218555,12,14,4,9,3,4,1,0,0,0,38,0
667,2,3,94214,14,15,2,9,0,1,1,1,0,1,36,1
668,1,2,204729,8,11,5,11,4,2,0,0,0,0,38,0
669,0,2,236696,9,13,4,12,1,4,1,0,0,1,35,0
670,1,2,179747,11,9,2,6,0,4,1,0,0,0,38,0
671,1,2,187322,0,6,2,11,0,4,1,0,0,0,38,0
672,1,5,116975,15,10,2,10,0,4,1,0,1,1,38,1
673,1,2,205950,11,9,4,6,3,4,1,0,0,0,38,0
674,0,4,190968,5,4,4,2,3,4,1,0,0,0,38,0
675,1,2,160458,11,9,2,2,0,4,1,0,0,1,38,0
676,0,1,190911,15,10,2,10,0,4,1,0,0,0,38,1
677,2,2,85382,11,9,2,2,0,4,1,0,0,1,38,1
678,1,1,129793,11,9,4,7,3,4,1,0,0,0,38,0
679,1,1,270181,7,12,3,7,4,2,0,0,0,1,38,0
680,0,2,243723,11,9,2,7,5,4,0,0,0,0,38,0
681,1,2,168113,11,9,2,2,0,4,1,0,0,0,38,0
682,1,2,652784,0,6,2,6,0,4,1,0,0,0,38,0
683,1,4,315984,11,9,2,3,0,4,1,0,0,1,38,0
684,0,2,311311,9,13,4,11,1,4,1,0,0,0,38,0
685,1,2,111336,11,9,0,6,4,2,0,0,0,0,38,0
686,0,4,100252,11,9,2,6,3,1,1,0,0,1,34,0
687,1,5,186990,14,15,6,9,1,3,0,0,0,1,38,1
688,1,5,241633,9,13,2,0,5,2,0,0,0,0,38,1
689,1,0,252616,11,9,2,13,0,1,1,0,0,0,29,0
690,1,0,46366,9,13,2,3,5,2,0,0,0,1,38,1
691,2,1,266138,8,11,2,3,0,4,1,0,0,0,38,0
692,0,2,32732,15,10,4,11,1,4,1,0,0,1,38,0
693,1,2,361978,11,9,0,2,4,2,0,1,0,0,38,0
694,0,5,77661,9,13,4,3,1,4,0,0,1,0,38,1
695,1,3,60087,11,9,2,2,0,4,1,0,0,0,38,1
696,1,1,197550,11,9,0,9,4,4,1,0,0,0,38,0
697,2,2,170701,9,13,0,0,4,4,0,0,0,0,38,0
698,2,2,159822,11,9,2,3,0,4,1,0,0,1,38,0
699,1,2,211494,9,13,4,3,1,4,1,0,1,1,38,0
700,0,0,340899,9,13,4,9,1,4,1,0,0,0,38,0
701,1,5,224752,11,9,2,0,5,4,0,0,0,0,38,1
702,1,2,102568,9,13,4,9,1,4,0,0,0,0,38,1
703,1,2,220690,1,7,0,7,1,4,1,0,0,0,38,0
704,0,2,303170,15,10,4,8,3,4,0,0,0,0,38,0
705,0,2,192162,11,9,4,9,1,4,0,0,0,0,38,0
706,0,2,201635,11,9,4,0,1,4,0,0,0,0,38,0
707,2,5,133728,15,10,2,3,0,4,1,0,0,0,38,1
708,1,2,347025,5,4,6,7,4,4,0,0,0,0,38,0
709,0,2,110998,15,10,4,0,3,1,0,0,0,0,29,0
710,1,2,122347,11,9,5,5,1,4,1,0,0,0,38,0
711,0,2,127875,1,7,4,11,4,4,0,0,0,0,38,0
712,1,2,167534,11,9,2,5,0,4,1,1,0,0,38,0
713,0,5,152560,14,15,2,9,0,4,1,0,0,1,38,0
714,1,2,265144,9,13,2,3,0,4,1,0,0,1,38,1
715,1,2,302679,11,9,4,6,1,4,1,0,0,1,38,0
716,1,2,290763,9,13,5,9,1,4,0,0,0,0,38,0
717,2,2,86837,13,1,2,5,0,1,1,0,0,0,29,0
718,1,2,147118,11,9,0,7,1,4,0,0,0,0,38,0
719,1,2,169469,15,10,2,2,0,4,1,0,0,0,38,0
720,0,2,189334,1,7,2,13,0,4,1,0,0,0,38,0
721,1,2,139571,11,9,2,0,0,4,1,1,0,0,38,0
722,1,2,111545,9,13,2,9,0,4,1,0,1,0,38,1
723,2,2,72776,15,10,2,5,0,4,1,1,0,0,38,0
724,2,2,307973,11,9,2,5,0,4,1,0,0,0,38,1
725,1,1,211666,10,16,4,9,1,4,0,0,0,0,38,1
726,0,2,143766,15,10,4,2,1,4,1,0,0,0,38,0
727,1,5,112812,11,9,2,10,2,4,0,0,0,0,38,0
728,2,2,43290,0,6,0,7,1,0,0,0,0,0,38,0
729,2,2,111385,0,6,4,7,1,4,1,0,0,0,38,0
730,0,4,145744,11,9,2,4,0,4,1,0,0,0,38,0
731,1,1,126754,11,9,2,7,2,4,1,0,0,0,21,0
732,1,5,54260,9,13,2,9,0,4,1,0,0,0,38,1
733,1,5,34895,9,13,4,12,1,4,0,0,0,0,38,0
734,1,2,166740,8,11,2,12,0,4,1,0,0,0,38,0
735,0,2,143062,9,13,4,7,3,4,0,1,0,0,38,0
736,1,1,191957,9,13,2,2,0,2,1,0,0,0,38,1
737,0,2,109456,9,13,4,11,3,4,1,0,0,0,38,0
738,1,2,198183,9,13,4,3,1,4,0,0,0,0,38,0
739,0,1,157449,11,9,2,12,0,4,1,0,0,1,38,1
740,2,2,53874,2,8,2,6,0,2,1,0,0,0,4,0
741,1,2,191754,11,9,2,2,0,4,1,0,0,0,38,0
742,1,2,320071,15,10,0,3,1,4,1,0,1,0,38,0
743,0,2,164574,11,9,2,13,0,4,1,0,0,0,38,0
744,1,2,185870,9,13,2,11,0,4,1,0,1,0,38,1
745,1,5,165745,11,9,0,0,4,4,0,0,0,0,38,0
746,0,4,40323,15,10,2,2,0,4,1,0,0,0,38,1
747,1,2,199378,14,15,4,9,1,4,1,0,0,1,38,0
748,1,2,289889,8,11,4,12,1,4,1,0,0,0,38,0
749,0,1,152200,15,10,2,10,3,2,1,0,0,0,38,0
750,2,2,198231,11,9,2,2,0,4,1,0,0,0,38,1
751,2,4,28865,11,9,2,4,0,4,1,0,0,0,38,0
752,1,2,26915,9,13,2,3,0,4,1,0,0,0,38,1
753,0,5,204034,15,10,4,7,1,4,0,0,0,0,38,0
754,0,2,243368,13,1,4,4,1,4,1,0,0,0,25,0
755,0,1,191088,9,13,0,9,1,4,0,1,0,1,38,0
756,0,1,194515,7,12,4,9,3,2,0,0,0,0,38,0
757,1,2,28984,15,10,4,7,1,4,0,0,1,0,38,0
758,1,2,125892,11,9,0,5,1,4,1,0,0,0,38,0
759,0,2,37932,7,12,4,3,1,4,1,0,0,0,8,0
760,2,2,249751,11,9,2,12,0,4,1,0,0,0,38,0
761,0,2,191948,11,9,2,7,2,4,0,0,0,0,38,0
762,0,2,97306,15,10,4,11,1,4,0,0,0,0,38,0
763,0,2,176178,15,10,4,7,3,4,0,0,0,0,38,0
764,0,2,142764,8,11,2,2,0,4,1,1,0,0,38,1
765,1,2,148431,12,14,2,3,0,4,1,0,0,1,38,1
766,2,5,148380,11,9,2,6,5,4,0,1,0,0,38,0
767,1,2,314890,15,10,4,7,1,4,1,0,0,0,38,0
768,2,2,177493,2,8,2,3,0,4,1,0,0,0,38,0
769,1,0,327435,12,14,0,12,1,4,0,0,0,0,38,1
770,1,2,275967,0,6,2,2,0,4,1,0,0,0,38,0
771,0,2,176520,11,9,4,12,1,4,1,0,0,0,38,0
772,0,2,186463,15,10,2,13,0,4,1,0,0,0,38,0
773,1,2,50380,1,7,2,4,0,4,1,0,0,0,38,0
774,2,4,323987,5,4,2,2,0,4,1,0,0,0,38,0
775,2,2,192445,1,7,2,13,0,4,1,0,0,0,38,0
776,2,2,142851,6,5,2,3,0,4,1,0,0,0,38,0
777,0,5,42750,11,9,4,10,3,4,1,0,0,0,38,0
778,0,2,199011,1,7,4,2,3,4,1,0,0,0,38,0
779,1,2,173963,1,7,5,11,4,2,0,0,0,0,38,0
780,1,5,284763,15,10,0,9,4,2,0,0,0,0,38,0
781,0,2,108775,9,13,2,3,0,4,1,0,0,1,38,1
782,2,4,233312,9,13,2,3,0,4,1,0,0,0,30,0
783,1,2,197826,12,14,2,12,0,4,1,0,0,0,38,0
784,0,2,123007,11,9,4,0,2,4,1,0,1,0,38,0
785,0,2,264012,9,13,4,0,1,4,1,0,0,0,38,0
786,1,3,214247,14,15,2,9,0,4,1,0,1,1,38,1
787,0,2,200121,11,9,4,5,3,4,1,0,0,0,38,0
788,1,4,138069,4,3,2,2,0,4,1,0,1,1,38,0
789,0,2,33551,15,10,4,7,1,4,1,0,0,0,38,0
790,1,5,89083,7,12,2,7,0,4,1,0,0,0,38,0
791,1,2,369438,15,10,2,2,0,2,1,0,0,0,38,1
792,2,2,93997,9,13,0,11,4,4,1,0,0,0,38,0
793,1,1,169699,12,14,2,9,0,4,1,0,0,0,38,1
794,1,2,115429,11,9,2,2,0,4,1,0,0,0,38,0
795,1,5,96652,8,11,5,0,4,2,0,0,0,0,38,0
796,1,4,103759,11,9,2,11,0,4,1,0,0,0,38,0
797,1,2,54422,11,9,0,0,4,4,0,0,0,0,38,0
798,1,1,107215,6,5,2,7,0,4,1,0,0,0,38,0
799,0,2,194630,9,13,4,9,1,4,1,0,0,0,38,0
800,0,2,102142,7,12,4,12,1,4,1,0,0,0,38,0
801,1,0,134638,9,13,2,3,0,4,1,0,0,0,38,0
802,2,2,46920,0,6,2,6,0,4,1,0,0,0,38,0
803,1,0,207973,10,16,2,9,0,4,1,0,0,1,1,0
804,0,2,208946,8,11,4,2,1,4,1,0,0,0,38,0
805,2,4,252431,15,10,2,9,5,4,0,0,0,0,38,0
806,1,2,251730,15,10,4,11,1,4,1,0,0,1,38,0
807,1,2,301251,9,13,2,2,0,4,1,0,0,1,38,1
808,1,2,197274,11,9,4,5,1,2,1,0,0,0,38,0
809,1,2,106043,11,9,2,11,0,2,1,0,0,0,38,1
810,0,2,195636,9,13,4,9,1,4,0,0,0,1,38,0
811,0,2,237956,11,9,4,10,3,4,1,0,0,0,4,0
812,2,2,31532,9,13,2,9,0,4,1,0,0,0,38,1
813,1,5,276157,9,13,2,9,0,4,1,0,0,0,38,1
814,1,2,142921,9,13,4,12,1,4,0,0,0,0,38,0
815,1,2,217039,14,15,2,9,0,4,1,1,0,1,38,1
816,0,1,259169,15,10,4,9,3,4,0,0,0,0,38,0
817,2,2,409173,11,9,2,12,0,2,1,0,0,1,32,1
818,1,5,73161,12,14,2,9,0,4,1,0,1,0,38,0
819,0,2,241431,11,9,2,2,0,4,1,0,0,0,38,0
820,1,2,151764,15,10,2,11,0,4,1,1,0,0,38,1
821,1,0,131726,15,10,0,0,1,4,1,0,1,0,38,0
822,1,2,334291,9,13,2,3,0,4,1,0,0,0,38,0
823,1,2,67243,3,2,2,0,0,4,1,0,0,1,31,1
824,1,2,370261,9,13,0,3,1,4,0,0,0,0,38,0
825,2,2,573446,11,9,2,2,0,4,1,1,0,0,38,0
826,0,1,189775,2,8,4,7,3,2,0,0,0,0,38,0
827,1,2,312206,11,9,2,9,0,4,1,0,0,1,38,1
828,0,2,86939,11,9,3,6,1,4,1,0,0,0,38,0
829,0,2,221757,9,13,4,3,1,4,1,0,0,1,38,0
830,1,4,213140,15,10,2,2,0,4,1,1,0,0,38,1
831,0,2,308673,11,9,4,5,3,4,1,0,0,0,38,0
832,2,2,149069,7,12,2,11,0,4,1,0,1,1,38,1
833,1,2,69345,11,9,2,6,0,4,1,0,1,0,38,1
834,1,2,112158,11,9,2,2,0,4,1,1,0,1,38,1
835,1,2,386299,15,10,4,0,1,4,0,0,0,0,38,0
836,0,2,61838,1,7,4,4,3,4,1,0,0,0,38,0
837,0,2,290286,15,10,4,0,1,2,1,0,0,0,38,0
838,1,2,143069,10,16,2,9,0,4,1,0,0,1,38,0
839,1,3,145714,11,9,2,3,0,4,1,0,0,1,38,1
840,1,4,285570,11,9,2,13,0,4,1,0,0,1,38,0
841,2,4,399705,15,10,2,11,0,4,1,0,0,1,38,1
