juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,priors_count_C,start,end,event,two_year_recid,Violence_score,Recidivism_score,MarriageStatus,age_binary,age_bucketized,sex_binary,race_C,score,rank
0,5,0,0,5,-1.0,1.0,F,1,0,4,5,0,54,1,1,-2.09,-0.35,Significant Other,0,0,0,2,0.4579769611076936,1017.0
0,10,0,0,2,-1.0,1.0,F,1,0,8,2,0,379,1,1,-1.14,0.87,Single,0,0,0,0,0.6530599468181755,2319.0
0,2,0,0,0,-1.0,1.0,M,0,0,3,0,2,1102,0,0,-2.64,-1.23,Single,0,0,0,0,1.212174981241671,5523.0
0,8,0,0,0,0.0,1.0,F,0,0,6,0,29,885,0,0,-1.53,-0.09,Single,0,0,1,0,1.0587021995635146,4517.0
0,5,0,0,11,49.0,56.0,F,1,1,3,11,0,48,1,1,-2.37,-0.47,Widowed,1,1,0,1,0.6506017881070899,2301.0
0,9,0,0,7,-1.0,1.0,F,1,0,6,7,0,216,1,1,-1.73,0.14,Single,0,0,1,1,0.6472021319606269,2284.0
0,1,0,0,2,-1.0,1.0,F,0,0,1,2,0,61,0,0,-3.26,-1.84,Significant Other,1,1,0,0,0.384931784929474,491.0
0,4,0,0,2,-36.0,36.0,M,0,0,3,2,0,765,0,0,-2.36,-0.7,Single,0,0,0,1,0.9584203895293696,3729.0
0,9,0,0,1,-1.0,1.0,F,0,0,7,1,38,889,0,0,-1.38,0.14,Single,0,0,1,0,1.0973159833976445,4832.0
0,1,0,0,7,-1.0,1.0,F,1,0,1,7,0,245,1,1,-4.11,-2.73,Divorced,1,1,0,1,0.6716540712523639,2436.0
0,9,0,0,15,-1.0,1.0,F,0,0,3,15,1,1137,0,0,-2.41,0.34,Separated,1,1,0,0,1.6353555487019742,6533.0
0,5,0,0,2,-1.0,2147.0,M,0,0,4,2,0,883,0,0,-2.06,-0.41,Single,0,0,0,0,1.3042697651076376,6173.0
0,6,0,0,3,104.0,23.0,F,0,0,4,3,0,104,0,0,-2.09,-0.21,Single,1,1,0,0,0.5212033635427006,1441.0
0,2,0,0,0,,5.0,M,0,0,3,0,0,1183,0,0,-2.52,-1.14,Single,0,0,0,2,,6603.0
0,1,0,0,1,-34.0,34.0,F,0,0,1,1,0,1108,0,0,-4.3,-2.61,Married,1,1,0,1,1.2224607800096494,5587.0
0,1,0,0,0,-1.0,1.0,M,1,1,1,0,0,169,1,1,-4.05,-2.51,Single,1,1,1,1,0.4233626005858155,773.0
0,2,0,0,0,-1.0,1.0,M,0,0,2,0,0,883,0,0,-2.9,-1.05,Single,1,1,0,1,1.025386209354787,4259.0
0,1,0,0,1,-1.0,1.0,M,1,0,1,1,0,229,0,1,-3.25,-1.27,Single,1,1,0,2,0.500268609283783,1315.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,1174,0,0,-3.86,-2.3,Married,1,1,0,0,1.2707487725925608,5970.0
0,7,0,0,2,-1.0,1.0,F,0,0,4,2,2,1054,0,0,-2.06,-0.3,Single,0,0,1,0,1.2243343848096122,5600.0
0,6,0,0,5,0.0,1.0,M,0,0,3,5,0,878,0,0,-2.25,-0.37,Single,1,1,1,0,1.1534291147744813,5125.0
0,1,0,0,0,-1.0,1.0,M,1,1,1,0,1,870,1,0,-3.29,-1.72,Single,1,1,0,0,1.0154922310486505,4185.0
0,4,0,0,4,0.0,1.0,F,1,0,2,4,2,314,1,1,-2.87,-0.57,Single,0,0,0,2,0.6536997363107838,2326.0
0,9,0,0,11,-1.0,1.0,F,0,0,9,11,129,1060,0,0,-0.83,0.54,Single,1,1,0,0,1.6017744661040567,6521.0
0,9,0,0,2,-1.0,1.0,F,0,0,5,2,71,1058,0,0,-1.8,0.46,Single,0,0,0,0,1.301346340370847,6166.0
0,4,0,0,2,-227.0,227.0,F,1,0,6,2,0,283,1,1,-1.56,-0.88,Single,0,0,1,0,0.44230570982799416,911.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,1,797,0,0,-3.35,-1.81,Single,1,1,0,0,0.954515177686678,3687.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,1051,0,0,-3.57,-1.77,Single,1,1,0,1,1.1670388231827802,5205.0
0,4,0,0,13,0.0,1.0,F,1,0,1,13,51,161,1,1,-2.95,-0.53,Single,1,1,0,1,0.8138313396491379,3010.0
0,4,0,0,0,-1.0,1.0,F,0,0,3,0,13,787,0,0,-2.3,-0.67,Widowed,1,1,0,0,0.9583159247645568,3727.0
0,9,0,2,11,-1.0,1.0,M,1,1,4,11,0,119,1,1,-2.04,0.55,Significant Other,0,0,0,0,0.7883248275996352,2915.0
0,5,0,0,1,0.0,0.0,F,0,0,3,1,6,917,0,0,-2.28,-0.44,Single,0,0,0,1,1.087347584904553,4757.0
0,4,0,0,0,-1.0,1.0,F,0,0,6,0,0,1134,0,0,-1.7,-0.74,Single,0,0,0,0,1.237021959776372,5711.0
0,2,0,0,4,0.0,0.0,F,0,0,2,4,0,1123,0,0,-2.77,-1.04,Single,0,0,0,0,1.3335846241742293,6252.0
0,4,0,0,4,0.0,0.0,F,0,0,4,4,1,880,0,0,-2.2,-0.61,Single,0,0,0,2,1.1297614721750064,5016.0
0,8,0,0,0,-1.0,1.0,F,1,0,5,0,30,401,1,1,-1.96,0.25,Single,0,0,0,1,0.650995190693457,2303.0
0,2,0,0,0,-1.0,1.0,F,1,0,1,0,34,172,0,1,-3.02,-1.07,Single,1,1,0,1,0.4621781307572752,1047.0
0,9,1,0,14,-1.0,1.0,F,0,0,8,14,0,836,0,0,-1.06,0.57,Single,0,0,0,0,1.354178256927344,6298.0
0,8,1,0,4,649.0,1562.0,M,0,0,6,4,0,649,0,0,-1.59,0.12,Single,0,0,0,0,1.5397994326743762,6491.0
0,1,0,0,1,-1.0,1.0,M,0,0,1,1,0,1171,0,0,-3.92,-2.45,Single,1,1,0,1,1.294535051105031,6127.0
0,8,0,0,25,29.0,70.0,F,1,0,9,25,0,29,0,1,-0.61,0.28,Single,0,0,0,0,0.9908824263451852,3978.0
0,5,0,0,8,-1.0,1.0,M,1,0,3,8,4,136,1,1,-2.33,-0.34,Single,1,1,0,1,0.6103332392384329,2060.0
0,3,0,0,0,0.0,1.0,F,0,0,4,0,0,938,0,0,-2.12,-0.88,Single,0,0,0,0,1.0724403866303436,4621.0
0,8,0,1,1,0.0,0.0,M,1,0,7,1,6,531,1,1,-1.45,0.21,Single,0,0,0,1,0.8207073706400951,3040.0
0,1,0,0,0,-1.0,2.0,M,0,0,1,0,0,844,0,0,-3.44,-1.96,Single,1,1,1,2,0.9926079964847274,4007.0
0,2,0,0,3,-1.0,1.0,F,0,0,1,3,0,891,0,0,-3.07,-1.41,Single,1,1,1,2,1.1110789403390773,4917.0
0,7,0,0,8,150.0,0.0,F,1,1,9,8,0,150,1,1,-0.78,-0.01,Separated,1,1,0,1,0.7204145083097333,2639.0
0,2,0,0,4,-140.0,140.0,F,0,0,2,4,0,779,0,0,-2.94,-1.18,Single,0,0,0,1,0.96312083009489,3758.0
0,9,0,0,3,161.0,208.0,M,1,1,9,3,0,33,1,1,-0.88,0.49,Single,0,0,0,0,0.519591901790992,1428.0
0,7,0,0,1,-32.0,32.0,M,1,1,5,1,0,394,1,1,-1.76,-0.24,Single,0,0,1,1,0.6215859312958224,2124.0
0,2,0,0,3,-44.0,46.0,M,1,0,3,3,0,366,1,1,-2.5,-1.17,Single,0,0,0,0,0.6439270401924413,2266.0
0,2,0,0,0,-1.0,1.0,M,0,0,2,0,0,1119,0,0,-2.88,-1.55,Married,0,0,1,2,1.2243744049703011,5601.0
0,6,0,1,1,-1.0,1.0,F,1,0,4,1,0,82,1,1,-2.09,-0.38,Single,0,0,0,2,0.4351461015960536,862.0
0,5,0,4,5,-1.0,1.0,F,1,0,7,5,0,607,1,1,-1.37,-0.65,Single,0,0,1,1,1.1595442659385635,5156.0
0,8,0,0,0,-3.0,3.0,M,0,0,7,0,0,1152,0,0,-1.45,0.14,Single,0,0,0,2,1.2510502654885125,5816.0
0,3,0,0,1,-1.0,1.0,M,0,0,3,1,0,731,0,0,-2.36,-0.79,Single,0,0,0,0,0.9235401101269533,3458.0
0,8,0,0,1,-1.0,1.0,F,1,1,7,1,0,104,1,1,-1.47,0.22,Single,0,0,0,0,0.3948723192331929,563.0
0,6,0,0,2,-1.0,1.0,F,1,0,5,2,1,55,1,1,-1.84,-0.21,Single,0,0,0,0,0.3809399988661706,470.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,204,0,0,-3.41,-1.94,Single,1,1,0,2,0.4528735617999808,985.0
0,4,0,0,4,-1.0,1.0,F,0,0,4,4,0,700,0,0,-2.18,-0.69,Single,0,0,0,0,0.9763491986154595,3865.0
0,4,0,0,2,812.0,1016.0,M,1,0,3,2,0,812,1,0,-2.36,-0.52,Single,0,0,0,1,1.6778490137946445,6543.0
0,1,0,0,2,0.0,0.0,F,0,0,1,2,1,294,0,0,-3.43,-2.0,Single,1,1,1,0,0.5830320854704714,1840.0
0,8,0,0,0,-1.0,1.0,F,0,0,6,0,2,772,0,0,-1.46,0.42,Single,0,0,0,0,0.9339287755081124,3522.0
0,7,0,1,0,0.0,0.0,F,0,0,6,0,2,66,0,0,-1.56,-0.02,Single,0,0,0,2,0.3980484387417159,588.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,973,0,0,-3.59,-1.92,Married,1,1,1,0,1.101271538191212,4862.0
0,4,0,0,0,-1.0,1.0,F,1,0,4,0,3,468,1,1,-2.18,-0.98,Single,0,0,1,0,0.678672233964202,2462.0
0,2,0,0,0,-1.0,1.0,F,0,0,3,0,1,870,0,0,-2.49,-1.47,Single,1,1,1,0,1.0154922310486505,4186.0
0,6,0,0,8,,562.0,F,1,0,1,8,0,571,1,1,-3.61,-0.28,Divorced,1,1,0,0,,6604.0
0,5,0,0,0,0.0,1.0,F,0,0,4,0,0,355,0,0,-2.14,-0.41,Single,0,0,0,1,0.5808720898343909,1829.0
0,6,0,0,0,-1.0,1.0,F,1,1,7,0,1,220,1,1,-1.48,-0.19,Single,0,0,0,1,0.4674315227855812,1078.0
0,7,0,0,11,0.0,0.0,F,1,0,6,11,1,197,1,1,-1.57,-0.1,Single,0,0,0,0,0.7380866696543712,2722.0
0,10,1,1,3,-1.0,1.0,M,1,0,7,3,0,4,1,1,-1.08,0.81,Single,0,0,0,0,0.4220103955518537,769.0
0,3,0,0,1,-1.0,1.0,F,0,0,4,1,0,822,0,0,-2.22,-1.07,Single,0,0,1,1,1.0002686092837831,4075.0
0,10,0,0,2,,1.0,F,0,0,8,2,0,798,0,0,-1.24,1.01,Single,0,0,0,0,,6605.0
0,4,0,0,2,-232.0,232.0,F,0,0,4,2,0,938,0,0,-2.2,-0.62,Single,0,0,0,1,0.9917103695552256,3991.0
0,3,0,0,2,-1.0,1.0,M,0,0,1,2,0,970,0,0,-3.09,-0.76,Separated,1,1,1,0,1.1513736061773658,5119.0
0,2,0,0,0,-1.0,1.0,F,0,0,3,0,0,793,0,0,-2.49,-1.37,Single,0,0,1,2,0.9495008805183621,3651.0
0,7,0,0,24,53.0,31.0,M,0,0,3,24,0,53,0,0,-2.44,0.01,Single,1,1,0,0,0.9970064008370758,4044.0
0,6,0,0,3,0.0,1.0,F,1,0,2,3,25,43,1,1,-2.58,0.09,Single,1,1,0,0,0.4234312147672921,775.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,40,1092,0,0,-3.54,-2.0,Single,1,1,0,0,1.2442982406843683,5764.0
0,1,0,0,3,-4.0,4.0,F,0,0,1,3,0,758,0,0,-3.27,-1.73,Single,1,1,0,1,0.9972141476425324,4047.0
0,4,0,0,3,299.0,100.0,M,1,1,3,3,0,299,1,1,-2.33,-0.39,Single,0,0,0,0,0.8263025395953632,3056.0
0,1,0,0,1,-13.0,13.0,M,0,0,1,1,0,1079,0,0,-3.35,-1.85,Married,1,1,0,1,1.2100708212969298,5509.0
0,2,0,0,6,-266.0,322.0,F,1,0,1,6,0,414,1,1,-3.54,-1.15,Single,1,1,0,1,0.6415274176610222,2253.0
0,4,0,0,3,-1.0,1.0,F,0,0,2,3,13,1066,0,0,-2.94,-0.72,Single,1,1,0,1,1.2725078125785267,5992.0
0,9,0,0,0,-1.0,1.0,M,1,0,7,0,0,278,1,1,-1.34,0.43,Single,0,0,0,0,0.5152681655099303,1399.0
0,8,0,0,1,-1.0,1.0,M,1,1,6,1,1,415,1,1,-1.59,0.14,Single,0,0,0,0,0.6581655247381862,2358.0
0,1,0,0,3,23.0,82.0,F,1,0,1,3,0,23,1,1,-3.24,-1.72,Married,1,1,0,2,0.4040623335906197,634.0
0,4,0,0,5,-1.0,1.0,M,0,0,4,5,0,802,0,0,-2.11,-0.73,Single,0,0,0,1,1.0886683607704255,4769.0
0,5,0,0,1,-48.0,48.0,F,1,0,7,1,0,472,1,1,-1.29,-0.42,Single,0,0,0,0,0.6781631358462348,2458.0
0,4,0,0,5,-1.0,1.0,M,0,0,4,5,0,849,0,0,-2.09,-0.58,Single,0,0,0,0,1.1282973658294473,5009.0
0,5,0,0,0,0.0,1.0,F,1,0,5,0,1,373,1,1,-1.94,-0.49,Single,0,0,0,1,0.5971163914608008,1954.0
0,4,0,0,5,-1.0,1.0,F,1,0,2,5,2,171,1,1,-2.6,0.0,Single,0,0,0,0,0.5587623603132957,1692.0
0,1,0,0,2,-83.0,83.0,F,0,0,2,2,0,889,0,0,-2.86,-1.39,Single,0,0,0,0,1.035977647963659,4341.0
0,3,0,0,6,-1.0,1.0,F,1,0,1,6,2,48,1,1,-2.97,-0.48,Single,1,1,0,0,0.4813682003771992,1191.0
0,3,0,0,0,-1.0,1.0,F,0,0,5,0,0,1088,0,0,-1.96,-0.76,Single,0,0,0,2,1.198236125037755,5425.0
0,3,0,0,1,-93.0,93.0,M,1,1,2,1,0,412,1,1,-2.88,-0.76,Single,0,0,0,1,0.6017258153812003,1989.0
0,3,0,0,2,-1.0,1.0,F,0,0,1,2,1,1133,0,0,-3.86,-0.55,Married,1,1,0,1,1.2898776042624605,6106.0
0,6,0,0,0,0.0,0.0,M,0,0,7,0,1,1186,0,0,-1.29,-0.53,Significant Other,0,0,1,0,1.2825084323241147,6065.0
0,5,0,0,1,-36.0,36.0,F,1,0,7,1,0,955,1,0,-1.4,-0.4,Single,0,0,0,0,1.0923069609325824,4795.0
0,8,0,1,4,-11.0,11.0,M,1,0,5,4,0,246,1,1,-1.8,0.1,Single,0,0,0,0,0.6466296022877581,2281.0
0,1,0,0,0,0.0,0.0,F,0,0,1,0,2,444,0,0,-4.35,-2.77,Divorced,1,1,0,1,0.6579432904429361,2355.0
1,8,0,1,4,300.0,707.0,M,1,0,10,4,0,300,1,1,-0.65,0.19,Single,0,0,0,0,0.9769606212694848,3872.0
0,3,0,0,5,-1.0,1.0,F,0,0,1,5,10,851,0,0,-3.15,-0.97,Single,1,1,0,1,1.1406560650615054,5076.0
0,2,0,0,2,-1.0,1.0,F,1,0,1,2,7,614,1,1,-3.41,-1.34,Separated,1,1,0,2,0.8586756231271593,3161.0
0,1,0,0,5,0.0,2.0,F,0,0,1,5,0,852,0,0,-3.27,-1.89,Single,0,0,1,0,1.1316121160696837,5027.0
0,3,0,0,0,-1.0,1.0,F,0,0,5,0,45,463,0,0,-1.96,-0.9,Single,0,0,0,2,0.7192802884454228,2632.0
0,1,0,0,0,0.0,1.0,M,0,0,2,0,1,1089,0,0,-2.69,-1.43,Single,0,0,0,0,1.2008263408705817,5447.0
0,1,0,0,0,-1.0,1.0,M,1,0,1,0,0,570,1,1,-3.2,-1.65,Single,1,1,0,1,0.7614738990681089,2815.0
0,3,0,0,3,-1.0,1.0,M,1,0,3,3,0,412,1,1,-2.52,-0.9,Single,0,0,0,1,0.7072003568652157,2581.0
0,2,0,0,0,-3.0,3.0,F,0,0,1,0,0,57,0,0,-2.99,-1.59,Divorced,1,1,1,1,0.3277787646453422,148.0
0,10,1,0,9,-1.0,1.0,F,1,1,10,9,4,80,1,1,-1.13,0.58,Single,0,0,0,2,0.5894314907694527,1897.0
0,2,0,0,0,0.0,0.0,F,0,0,3,0,17,808,0,0,-2.44,-1.28,Single,0,0,0,0,0.9808658249571278,3906.0
0,10,0,0,0,-1.0,1.0,F,1,0,9,0,0,30,1,1,-0.84,0.73,Single,0,0,0,0,0.3061619260495592,55.0
0,1,0,0,0,0.0,1.0,M,0,0,1,0,1,741,0,0,-3.79,-2.18,Married,1,1,1,1,0.9074030693697384,3355.0
0,1,0,0,0,0.0,1.0,M,0,0,1,0,1,842,0,0,-4.2,-2.64,Single,1,1,0,1,0.9925632717306152,4004.0
0,9,0,0,7,-1.0,1.0,F,0,0,6,7,0,1072,0,0,-1.53,0.31,Single,0,0,0,0,1.3689559262270687,6323.0
0,9,0,0,0,-1.0,1.0,F,1,0,8,0,209,258,1,1,-1.13,0.39,Single,0,0,0,0,0.7214570536589329,2651.0
0,1,0,0,6,-176.0,176.0,F,0,0,1,6,0,911,0,0,-3.96,-1.72,Single,1,1,0,1,1.1063732103430808,4894.0
0,5,0,0,8,-1.0,1.0,F,0,0,3,8,67,370,0,0,-2.31,-0.48,Single,0,0,0,1,0.8748709533380044,3205.0
0,9,1,0,2,-1.0,1.0,F,1,1,9,2,18,69,1,1,-0.77,0.46,Single,0,0,0,0,0.41088739295695936,687.0
0,6,0,0,36,-7.0,7.0,F,1,0,9,36,26,148,0,1,-0.93,-0.23,Single,1,1,0,1,1.377326297081761,6343.0
0,3,0,0,2,0.0,1.0,M,1,1,4,2,1,107,1,1,-2.08,-0.75,Significant Other,0,0,0,1,0.4254646651805133,798.0
0,1,0,0,1,,1.0,F,0,0,1,1,0,1115,0,0,-3.71,-2.2,Single,1,1,0,0,,6606.0
0,5,1,0,3,-22.0,22.0,F,1,0,6,3,0,501,0,0,-1.64,-0.33,Single,0,0,0,2,0.7701805348022186,2847.0
0,7,0,0,0,-1.0,1.0,F,0,0,5,0,11,1061,0,0,-1.94,-0.45,Single,1,1,1,0,1.1872101208372008,5351.0
0,4,0,0,2,-2.0,2.0,M,1,0,4,2,0,54,0,1,-2.11,-0.33,Unknown,0,0,1,1,0.3784552126590687,455.0
0,3,0,0,1,0.0,1.0,M,1,0,4,1,0,824,1,0,-2.1,-1.03,Single,0,0,1,2,1.0026347595778895,4087.0
0,5,0,0,1,-4.0,4.0,F,0,0,3,1,0,135,0,0,-2.44,-0.38,Single,0,0,0,1,0.4192874590830225,750.0
0,8,0,0,0,-1.0,1.0,F,1,0,7,0,0,271,0,1,-1.28,0.1,Single,0,0,1,0,0.5093659732670972,1369.0
0,3,0,0,0,-1.0,1.0,M,0,0,3,0,0,830,0,0,-2.5,-0.8,Married,1,1,0,1,0.9806981823733368,3901.0
0,3,0,0,0,-1.0,1.0,F,0,0,4,0,0,750,0,0,-2.04,-0.86,Single,0,0,0,0,0.9132445567409588,3390.0
0,6,0,0,3,206.0,862.0,F,1,0,4,3,0,206,1,1,-2.06,-0.19,Single,0,0,0,0,0.7650027768434153,2825.0
0,2,0,0,1,-1.0,1.0,F,1,0,2,1,0,138,1,1,-2.71,-1.33,Single,0,0,0,2,0.42354011012695336,776.0
0,1,0,0,0,-1.0,1.0,F,0,0,2,0,0,761,0,0,-2.82,-1.45,Single,0,0,0,0,0.9225194302654108,3450.0
0,6,0,0,0,0.0,1.0,M,0,0,2,0,4,1106,0,0,-2.58,-0.38,Single,0,0,1,1,1.2183619438948363,5558.0
0,1,0,0,1,-1.0,2.0,M,0,0,1,1,0,826,0,0,-3.73,-1.57,Separated,1,1,0,2,1.0037467201911268,4094.0
0,1,0,0,3,-94.0,94.0,F,0,0,1,3,0,848,0,0,-3.08,-1.59,Married,0,0,0,2,1.0214052739974548,4227.0
0,6,0,0,2,-86.0,86.0,F,0,0,5,2,0,538,0,0,-1.77,-0.53,Single,0,0,1,0,0.7383017254188851,2723.0
0,9,1,0,12,-1.0,1.0,F,1,1,7,12,1,361,1,1,-1.28,0.51,Single,0,0,0,0,0.9021080116468576,3318.0
0,6,0,1,1,0.0,1.0,F,0,0,5,1,1,791,0,0,-1.88,-0.15,Single,0,0,0,0,1.0347009042754234,4325.0
0,3,0,0,3,0.0,0.0,F,0,0,2,3,0,96,0,0,-2.69,-0.67,Single,1,1,0,0,0.4413329156448957,900.0
0,3,0,0,1,-80.0,80.0,F,1,0,3,1,0,302,1,1,-2.51,-1.09,Single,0,0,1,2,0.5164440204951201,1408.0
0,1,0,0,0,-1.0,0.0,F,0,0,1,0,18,412,0,0,-2.98,-1.56,Single,1,1,0,1,0.6473578042826857,2286.0
0,10,2,0,2,-1.0,1.0,F,1,0,9,2,0,83,0,1,-0.75,0.78,Single,0,0,0,0,0.4034815319783779,629.0
0,8,0,0,0,-1.0,1.0,M,0,0,6,0,1,790,0,0,-1.71,0.09,Single,0,0,0,2,0.9480386054162726,3640.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,856,0,0,-3.53,-2.08,Married,1,1,0,2,1.002620610703859,4086.0
0,6,0,2,0,0.0,0.0,F,0,0,8,0,0,1135,0,0,-1.25,-0.38,Significant Other,0,0,1,1,1.3560865689478785,6303.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,1156,0,0,-4.28,-2.45,Single,1,1,0,1,1.255571706825276,5852.0
0,6,0,0,2,-1.0,1.0,F,0,0,6,2,1,577,0,0,-1.52,-0.19,Single,0,0,0,1,0.8210749061174354,3041.0
0,10,0,1,6,0.0,0.0,M,1,0,10,6,4,221,1,1,-0.74,0.4,Single,0,0,0,0,0.6887690469648029,2504.0
0,4,0,0,0,-2.0,3.0,F,0,0,5,0,0,844,0,0,-1.83,-0.6,Single,0,0,0,1,0.9920336164571552,3995.0
0,5,0,0,0,-1.0,1.0,F,1,0,5,0,0,384,1,1,-1.96,-0.8,Single,0,0,1,0,0.6046442194728308,2015.0
0,5,0,0,3,0.0,1.0,F,0,0,4,3,4,689,0,0,-2.12,-0.48,Single,1,1,0,0,0.94570728870712,3612.0
0,4,0,1,2,-1.0,1.0,M,1,0,3,2,50,786,1,0,-2.55,-0.53,Single,0,0,0,0,1.1084155895909051,4905.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,900,0,0,-4.08,-2.4,Single,1,1,1,1,1.039720104801667,4360.0
0,10,0,0,0,,,M,0,0,10,0,0,53,0,0,0.04,0.63,Single,0,0,1,0,,6607.0
2,10,0,0,3,0.0,1.0,F,1,0,10,3,0,235,1,1,-0.39,1.0,Single,0,0,0,0,0.5586390198068769,1689.0
0,5,0,0,2,47.0,271.0,M,1,1,2,2,0,47,1,1,-2.73,-0.35,Divorced,0,0,0,2,0.4342242627477713,854.0
1,4,0,0,1,-21.0,21.0,F,0,0,7,1,0,596,0,0,-1.33,-0.83,Single,0,0,1,2,0.7982245163208709,2946.0
0,3,0,0,1,0.0,1.0,F,0,0,2,1,95,160,0,0,-2.91,-0.97,Single,1,1,0,2,0.5441570734460166,1600.0
0,3,1,0,1,-1.0,2.0,F,1,0,6,1,0,947,1,0,-1.53,-0.82,Single,0,0,0,0,1.1057703289600982,4893.0
0,6,0,0,2,-1.0,1.0,M,1,0,5,2,0,158,0,1,-1.83,-0.3,Single,0,0,0,1,0.466719306008732,1074.0
0,8,0,0,18,,1834.0,F,0,0,7,18,0,1059,0,0,-1.37,0.3,Single,1,1,0,0,,6608.0
0,9,0,0,4,-1.0,0.0,F,1,0,6,4,219,273,1,1,-1.25,0.77,Single,0,0,0,0,0.8499346953252643,3128.0
0,5,0,0,0,-1.0,1.0,F,1,0,6,0,11,119,0,1,-1.52,-0.49,Single,0,0,0,0,0.39294367901595295,549.0
0,1,0,0,1,0.0,0.0,M,0,0,1,1,0,787,0,0,-3.21,-1.71,Divorced,0,0,0,1,0.97133202809719,3835.0
0,1,0,0,1,-1.0,1.0,M,1,0,1,1,0,85,1,1,-3.25,-2.24,Married,1,1,1,1,0.3788520831455031,457.0
0,7,0,0,0,-1.0,1.0,F,1,0,9,0,7,32,1,1,-0.69,0.08,Married,1,1,0,1,0.3153189177042427,89.0
0,8,0,0,7,-1.0,1.0,F,1,0,7,7,126,239,1,1,-1.31,0.29,Single,0,0,0,0,0.8010667675796688,2961.0
0,1,0,0,1,-1.0,1.0,M,0,0,1,1,0,831,0,0,-4.11,-1.84,Single,1,1,1,1,1.0078571421674256,4126.0
0,4,0,0,0,-1.0,1.0,F,0,0,4,0,0,839,0,0,-2.09,-0.97,Single,0,0,1,0,0.9882867152569792,3963.0
0,3,0,0,1,-1.0,1.0,M,0,0,3,1,1,1094,0,0,-2.5,-0.85,Married,0,0,0,0,1.2306781722929925,5652.0
0,4,0,0,1,-36.0,37.0,M,0,0,4,1,0,763,0,0,-1.98,-0.64,Single,0,0,0,1,0.9305236890406008,3503.0
1,8,1,0,6,-1.0,1.0,F,1,0,3,6,0,202,1,1,-2.3,0.13,Single,0,0,0,0,0.6090819580012766,2052.0
0,9,0,0,4,-1.0,1.0,F,1,1,9,4,574,714,1,1,-0.94,0.6,Single,0,0,0,0,1.6007469662387992,6520.0
0,7,0,0,3,-8.0,8.0,M,0,0,8,3,0,963,0,0,-1.12,0.07,Single,0,0,0,1,1.1677665432152116,5212.0
0,9,0,0,23,-1.0,1.0,F,1,0,4,23,16,23,1,1,-2.2,0.33,Single,1,1,0,0,0.9225986654474608,3455.0
0,5,0,0,2,-1.0,1.0,F,0,0,5,2,4,1051,0,0,-1.95,-0.46,Single,0,0,0,0,1.2239393455666479,5599.0
0,1,0,0,2,-1.0,1.0,F,0,0,1,2,0,968,0,0,-3.82,-2.09,Single,1,1,0,0,1.1496872655365566,5112.0
0,1,0,0,1,,1183.0,F,0,0,1,1,0,780,0,0,-4.1,-2.2,Divorced,1,1,0,0,,6609.0
0,4,0,0,7,-1.0,1.0,F,1,0,3,7,0,773,0,0,-2.35,-0.58,Single,0,0,0,0,1.1168480004260568,4954.0
1,8,0,0,23,-1.0,1.0,F,1,1,5,23,640,687,1,1,-1.87,0.15,Single,1,1,0,1,2.1484189342901128,6593.0
0,1,0,0,0,0.0,1.0,M,0,0,1,0,0,1103,0,0,-3.92,-2.34,Single,1,1,1,1,1.2115634894971228,5517.0
0,8,0,0,12,-1.0,1.0,F,1,0,5,12,31,341,1,1,-1.95,0.14,Single,0,0,0,0,0.917261681012509,3414.0
0,9,0,0,5,0.0,0.0,F,1,0,6,5,51,951,1,0,-0.52,0.3,Single,0,0,0,0,1.2693041473536697,5956.0
0,3,0,0,3,0.0,1.0,M,0,0,1,3,0,831,0,0,-3.04,-0.76,Married,0,0,0,1,1.0611685307680911,4536.0
0,2,0,0,0,-1.0,1.0,F,0,0,2,0,1,1092,0,0,-2.38,-0.5,Single,0,0,1,2,1.2026760421784983,5464.0
0,10,0,0,5,-312.0,312.0,F,1,0,6,5,0,363,1,1,-1.51,0.96,Single,1,1,0,1,0.5398844015377834,1579.0
0,7,0,0,14,-1.0,1.0,F,1,0,3,14,0,19,1,1,-1.39,0.24,Single,1,1,0,0,0.6653081051566863,2399.0
1,5,0,0,2,-1.0,1.0,F,0,0,5,2,1,1092,0,0,-1.75,-0.36,Single,0,0,0,0,1.255307621125867,5849.0
0,9,0,1,0,0.0,0.0,M,1,0,7,0,21,363,0,1,-1.44,0.38,Single,0,0,0,0,0.6687475052252907,2418.0
0,7,0,2,6,-34.0,35.0,F,0,0,7,6,0,272,0,0,-1.59,-0.49,Single,0,0,0,0,0.7669018279689772,2831.0
0,2,0,0,0,0.0,1.0,F,0,0,3,0,0,1101,0,0,-2.4,-1.22,Single,0,0,0,1,1.2098771488563134,5507.0
