age_binary,sex_binary,race_C,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,Violence_score,Recidivism_score,is_recid
1,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,-0.93,-0.23,1
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4,-2.08,-0.75,1
1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,-3.71,-2.2,0
0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.64,-0.33,1
1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.94,-0.45,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,-2.11,-0.33,1
0,1,2,0,0,0,0,0,1,0,1,0,0,2,1,0,-2.1,-1.03,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44,-0.38,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.28,0.1,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,-2.5,-0.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.04,-0.86,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-2.06,-0.19,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.71,-1.33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.82,-1.45,0
0,1,1,0,1,0,0,0,1,0,1,0,0,2,0,0,-2.58,-0.38,0
1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,2,-3.73,-1.57,0
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.08,-1.59,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.77,-0.53,0
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.28,0.51,1
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.88,-0.15,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.69,-0.67,0
0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.51,-1.09,1
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.98,-1.56,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.75,0.78,1
0,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,-1.71,0.09,0
1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.53,-2.08,0
0,1,1,0,1,0,0,0,1,0,0,1,0,2,0,4,-1.25,-0.38,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-4.28,-2.45,0
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.52,-0.19,0
0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,-0.74,0.4,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.83,-0.6,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.96,-0.8,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.12,-0.48,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-2.55,-0.53,1
1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-4.08,-2.4,0
0,1,0,0,1,0,0,0,2,2,1,1,0,0,0,0,0.04,0.63,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.39,1.0,1
0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,6,-2.73,-0.35,1
0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.33,-0.83,0
1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.91,-0.97,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,-1.53,-0.82,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.83,-0.3,1
1,0,0,0,1,0,0,1,2,0,0,1,0,2,0,0,-1.37,0.3,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.25,0.77,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.52,-0.49,1
0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,6,-3.21,-1.71,0
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,-3.25,-2.24,1
1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,-0.69,0.08,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.31,0.29,1
1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-4.11,-1.84,0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.09,-0.97,0
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-2.5,-0.85,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.98,-0.64,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.3,0.13,1
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,-0.94,0.6,1
0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,-1.12,0.07,0
1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,-2.2,0.33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.95,-0.46,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.82,-2.09,0
1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,-4.1,-2.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.35,-0.58,1
1,0,1,0,1,0,0,2,0,0,0,0,2,1,1,0,-1.87,0.15,1
1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-3.92,-2.34,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.95,0.14,1
0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,-0.52,0.3,1
0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,-3.04,-0.76,0
0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.38,-0.5,0
1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.51,0.96,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.39,0.24,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.75,-0.36,0
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,-1.44,0.38,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.59,-0.49,0
0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-2.4,-1.22,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.57,-2.58,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.17,0.22,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.42,-1.5,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.74,-1.08,0
1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.99,-2.36,0
0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.18,-0.86,0
1,1,1,0,1,0,0,0,0,0,1,0,0,2,0,0,-2.87,-0.56,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-4.2,-2.64,0
0,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,-1.25,-0.18,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.6,-1.43,1
1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,-2.29,-0.22,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-2.35,-1.09,1
0,0,2,0,0,0,0,0,1,0,1,1,0,2,0,0,-1.72,-0.83,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.92,-0.98,0
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5,-3.87,-2.05,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.76,-0.37,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.64,0.35,1
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.17,-1.66,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.34,0.17,1
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,-2.08,-0.23,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.96,1.33,0
1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,-2.05,-0.11,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.69,0.37,0
1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,3,-3.9,-1.95,1
1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-2.29,-0.72,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.66,-0.32,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.29,-0.59,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.76,0.16,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-2.67,-1.65,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-2.34,-0.28,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.53,0.54,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.16,1.09,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.11,-1.62,0
0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-1.96,-0.79,0
0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.82,-0.88,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.25,-0.44,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.25,0.63,1
0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,-2.49,-0.44,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.73,-0.71,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.79,-2.01,0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-3.37,-1.59,0
0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.92,-1.42,0
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,4,-2.56,-1.41,0
1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-3.08,-1.08,0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.0,0.68,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-3.34,-1.42,1
0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.64,0.17,1
0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,-0.64,0.27,1
1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,-3.37,-0.13,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-2.32,-0.28,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.33,-0.47,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.47,-0.32,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.55,-0.66,1
0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.4,-0.19,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.53,-0.85,1
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-1.67,0.31,1
0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,-0.5,0.66,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,-4.05,-2.62,0
1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-3.59,-2.1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.3,-0.15,1
1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,-1.9,0.41,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-2.09,-0.1,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.95,0.16,1
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.34,-2.28,0
1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-2.36,-0.22,1
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-1.84,-0.48,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-2.69,-1.36,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.4,1.04,1
1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,-3.14,-1.74,0
0,0,2,0,1,0,0,0,1,0,0,1,0,2,0,0,-1.27,0.62,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.26,-1.15,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.4,-1.41,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.89,-0.3,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.76,-1.79,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.15,-1.45,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-3.92,-2.26,1
0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,-2.05,-0.15,0
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-4.25,-2.46,0
0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.71,-0.6,0
0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,-2.12,0.32,1
0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,-1.05,0.19,1
0,0,0,0,1,0,0,0,2,0,1,1,0,2,0,0,-1.69,0.41,0
1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,6,-1.9,0.08,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.37,-1.23,0
0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.96,-1.23,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3,-2.18,-0.55,1
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-4.11,-2.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.43,-0.16,1
1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,-3.42,-0.37,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.56,0.0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.44,-0.48,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.9,-0.34,1
1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,-3.25,-0.87,0
1,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,-2.7,-0.2,1
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,-3.65,-1.66,0
0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,4,-2.43,-1.01,0
0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,-2.12,0.04,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-2.86,-0.99,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.2,-1.52,0
1,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,-2.06,-0.37,0
0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-2.56,-1.38,0
1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,6,-3.74,-1.79,0
0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-1.97,-0.55,0
0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.83,-1.59,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.29,-0.94,0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.85,-0.96,0
0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.56,-1.41,0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,-2.12,-0.03,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.44,-0.46,1
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.28,-1.04,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6,-2.13,-0.05,1
1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.54,-0.59,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.62,-0.65,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.39,-0.7,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.28,-1.29,0
0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,-1.53,0.55,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,-2.32,-0.68,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.31,-0.89,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.04,-1.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.44,-0.51,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.85,-1.57,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.95,-0.96,1
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.18,-1.68,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.98,-0.94,0
0,0,2,0,1,0,0,2,1,0,0,1,0,2,0,0,-1.33,0.71,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-2.71,-0.04,0
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,-1.65,0.03,1
0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,-1.2,0.69,1
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.57,0.8,1
0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.97,-0.18,1
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-3.79,-2.27,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.41,0.34,1
1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,-3.18,-1.63,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-3.45,-0.24,1
1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-3.13,-0.67,0
0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,-1.88,-0.4,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.3,-1.16,0
1,1,2,0,0,0,0,0,2,0,0,0,0,2,0,1,-3.69,-2.32,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.57,-0.39,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-2.44,-0.25,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,-2.1,-0.13,1
1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.54,-1.93,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.56,-0.78,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1.54,-0.5,1
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-4.08,-2.38,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,-1.41,0.07,1
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,-2.91,-0.87,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.48,-2.12,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,-2.01,-0.2,0
0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,-0.83,0.26,1
0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,-2.54,-1.12,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.42,-0.4,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.55,-0.71,1
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-3.08,-0.64,0
0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,-2.04,0.29,0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,-1.48,-0.22,1
1,0,1,0,0,0,0,1,1,0,1,1,0,2,0,0,-1.68,-0.82,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.0,-1.45,1
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-3.67,-2.2,0
1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,-1.82,0.05,1
0,0,2,0,1,0,0,0,1,0,0,1,0,2,0,1,-1.65,-0.17,0
0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.32,-1.12,0
0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,-1.66,-0.54,0
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,-4.09,-2.45,0
1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,-3.93,-2.41,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.82,-1.66,1
0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-1.07,-0.13,1
1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,-4.01,-2.08,1
1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,6,-3.54,-1.95,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.64,0.13,1
0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,-2.16,-1.27,0
0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,-1.59,-0.52,0
0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.94,-0.14,1
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,-1.85,0.93,1
0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.92,-1.49,0
0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.65,-1.04,0
0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,-1.04,-0.04,1
0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,-1.32,0.21,1
0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,-2.12,-0.96,1
0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.76,-0.22,0
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-2.44,-1.18,0
0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.81,-1.05,1
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.01,-1.43,0
0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-1.93,-0.67,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.59,-0.84,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,-2.52,0.19,1
0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-1.12,0.06,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.75,-0.39,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,-3.0,-1.34,0
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,-1.11,0.87,1
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.28,-1.58,0
1,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,-0.81,0.69,1
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,-2.06,-0.09,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.16,-0.17,1
1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,-3.63,-1.82,0
1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,6,-4.28,-2.61,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.22,-1.4,0
0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,-1.0,0.34,1
1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-3.26,-1.39,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.56,0.2,1
1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.3,-1.71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.13,-0.32,1
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,6,-3.94,-2.13,0
0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,-2.49,-0.32,1
0,0,0,0,1,0,0,0,2,0,1,1,0,2,0,0,-1.25,0.23,0
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-3.32,-1.04,1
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.7,0.88,0
0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,-1.71,-0.67,0
0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.36,0.52,1
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.06,-1.7,0
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-3.02,-1.59,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.32,-0.28,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.01,0.61,1
0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,-3.01,-1.21,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.5,0.31,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.2,-0.05,1
0,0,1,0,1,0,0,0,1,0,1,1,0,2,0,0,-1.42,0.32,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.25,-0.35,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.31,0.0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.25,-1.75,0
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,-1.73,0.8,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.66,-1.28,1
0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.48,0.58,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-3.09,-1.31,1
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-3.58,-0.94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.78,-0.84,0
0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.73,0.04,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.82,-1.1,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.83,0.76,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.7,-0.28,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-2.64,-0.58,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.29,0.19,1
0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,-2.59,-0.39,0
1,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,-2.19,-0.4,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.98,-0.09,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,-3.3,-1.07,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.16,0.13,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.64,-0.64,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.72,-1.43,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.28,-0.05,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.28,-1.75,1
0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,-0.4,0.78,1
1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,-1.74,0.42,0
